match_id
EUW1_7684872966
KR_8028538435
KR_8027091134
EUW1_7684834242
EUW1_7684367422
EUW1_7684600322
KR_8026889647
EUW1_7683561716
NA1_5464112395
KR_8024991581
EUW1_7684236071
KR_8027013120
NA1_5463860430
KR_8028620194
EUW1_7683695196
KR_8028136065
EUW1_7682948072
EUN1_3891236148
EUW1_7684749127
EUN1_3890241642
EUN1_3891135623
EUW1_7684825887
EUW1_7683695462
KR_8027751308
KR_8028452485
EUW1_7683825185
EUN1_3890327051
KR_8027021533
KR_8027172686
NA1_5463572852
EUW1_7682461817
EUW1_7683559624
KR_8027290407
KR_8028461532
KR_8027921036
EUW1_7684576257
KR_8028724324
KR_8028760356
NA1_5463810793
EUN1_3891216118
KR_8027902929
NA1_5462923445
KR_8028243368
KR_8024102240
KR_8022146365
KR_8028541968
NA1_5463030933
EUW1_7684241126
KR_8019926529
EUN1_3890850712
EUW1_7684580357
KR_8026886950
NA1_5463983239
EUW1_7684880320
KR_8023095852
EUW1_7685139448
EUN1_3889282614
NA1_5463363852
EUN1_3890582784
KR_8025802708
KR_8018727955
EUN1_3891320813
EUW1_7684068943
KR_8027467175
KR_8027056704
EUW1_7683376186
KR_8028006700
EUW1_7683011374
KR_8021102014
EUW1_7682197823
EUW1_7683122946
NA1_5464315513
NA1_5463576316
KR_8025916950
NA1_5464006399
KR_8028374946
EUW1_7684725366
KR_8028139841
KR_8028500751
EUW1_7684348107
KR_8026691615
EUN1_3890698283
KR_8028585341
NA1_5460496205
KR_8028370779
NA1_5463759870
EUN1_3891169688
EUW1_7684524643
EUN1_3891265254
EUN1_3890843030
KR_8026151251
KR_8027832322
KR_8028320826
KR_8023365163
EUW1_7684270494
EUW1_7680507197
EUW1_7684403567
KR_8028001020
KR_8027541839
EUW1_7684250310
NA1_5464308421
KR_8027619838
KR_8023490677
KR_8027575451
KR_8026920563
KR_8027117477
EUW1_7683727237
KR_8027984945
KR_8026866315
KR_8025001859
KR_8025552727
EUW1_7681843302
KR_8028226256
EUW1_7683471909
EUN1_3891174035
KR_8026326450
EUW1_7683299022
EUW1_7684059534
EUW1_7682558828
EUW1_7683715526
NA1_5464011614
EUN1_3890880570
KR_8028502658
KR_8026480698
EUW1_7684579521
EUW1_7684390885
NA1_5463645657
NA1_5463365967
KR_8025902932
EUN1_3890986092
KR_8028165143
NA1_5462557818
KR_8023792044
EUN1_3891325649
EUN1_3890636419
KR_8024486781
EUN1_3890413406
EUW1_7684109827
EUW1_7685148156
EUW1_7684521939
EUW1_7684128864
NA1_5463932655
KR_8025485456
KR_8025325643
EUW1_7683054559
KR_8027161486
KR_8022214413
EUN1_3891112561
EUW1_7684701749
KR_8022056215
KR_8026962823
EUW1_7683430260
KR_8026596951
KR_8026023738
KR_8026464796
KR_8028341285
EUN1_3891363944
EUW1_7681282959
KR_8027514812
EUW1_7685145382
EUW1_7684403586
KR_8027709938
EUW1_7683579842
EUN1_3891024338
KR_8027156530
EUN1_3891217225
EUW1_7683145495
KR_8028092956
EUW1_7685070780
EUW1_7684967100
EUW1_7683596170
KR_8020715416
KR_8024836346
NA1_5463487985
EUN1_3891358948
EUW1_7684040522
KR_8024995981
EUW1_7685267832
EUN1_3891265618
EUN1_3891295316
EUW1_7684288983
EUW1_7683748902
KR_8026239097
KR_8028116905
KR_8028054388
NA1_5462665345
EUN1_3891197271
NA1_5462978409
KR_8025301223
EUW1_7684566921
EUN1_3891090282
KR_8026003942
EUW1_7684391281
KR_8027216346
KR_8027004969
KR_8025557801
KR_8027727559
KR_8022373330
EUN1_3891366013
KR_8027278228
EUN1_3890501599
EUN1_3890642968
EUN1_3890716217
EUW1_7681628563
KR_8027688909
EUW1_7684828310
KR_8027835587
KR_8027550782
KR_8025228652
KR_8028136527
KR_8026418028
NA1_5463315206
KR_8026999659
NA1_5463732166
NA1_5464232749
KR_8028057075
NA1_5463577888
EUW1_7684578904
KR_8025153551
EUN1_3890871105
EUW1_7684604973
EUN1_3890776726
KR_8023828138
EUW1_7684741264
KR_8026507904
EUW1_7684371663
EUW1_7680652133
KR_8027225574
KR_8027629831
KR_8027544568
EUW1_7682824623
EUW1_7684460384
EUW1_7683923171
EUW1_7684706902
EUN1_3891347591
KR_8026279836
EUN1_3890481323
EUW1_7685216485
EUW1_7683919589
EUW1_7684323483
KR_8024675082
KR_8028485675
EUW1_7685071904
EUW1_7684707916
KR_8027115467
EUW1_7684730949
EUW1_7684088114
NA1_5462545615
KR_8025667006
EUN1_3891291724
KR_8027148965
EUW1_7683547964
EUW1_7682039929
EUN1_3891201570
NA1_5463193829
KR_8025738056
EUW1_7683943547
KR_8027717876
EUW1_7684862888
NA1_5464311639
EUW1_7684455643
EUW1_7683847404
KR_8028179719
KR_8019475358
EUW1_7683541930
EUW1_7683246727
KR_8026757716
KR_8025871893
KR_8026836902
KR_8026964489
EUW1_7681223612
EUW1_7678458904
KR_8022132491
KR_8027672251
EUW1_7683042161
KR_8027030883
EUW1_7684844787
KR_8026112896
KR_8023926595
EUW1_7685002997
KR_8028381496
EUW1_7684772414
NA1_5464211834
EUW1_7683870462
EUW1_7684815939
KR_8025557284
NA1_5463636980
EUW1_7684625141
EUW1_7683699382
EUW1_7682055512
NA1_5463441038
EUW1_7683693115
KR_8022995388
NA1_5463783809
NA1_5463031808
EUW1_7684089718
KR_8022177092
KR_8027618914
KR_8025459265
EUW1_7684357144
KR_8022359534
KR_8027873467
NA1_5462920720
NA1_5464295391
EUW1_7682874445
EUW1_7683107314
KR_8028210748
EUW1_7683145149
EUW1_7684595513
NA1_5462747918
EUN1_3890710435
EUW1_7682733673
EUW1_7684868231
EUN1_3891213677
KR_8027743718
KR_8026795481
KR_8025263740
KR_8026799766
KR_8023475447
EUN1_3890904845
EUN1_3890738533
KR_8028088083
EUW1_7684961772
EUN1_3889284248
EUW1_7683575998
EUW1_7681597658
EUW1_7684803260
EUN1_3891235117
EUW1_7684763713
KR_8026969441
EUW1_7680028754
KR_8028555891
EUN1_3891359937
KR_8028330244
KR_8025928609
EUW1_7684184720
KR_8024080691
KR_8028086731
KR_8025323241
EUW1_7684830638
KR_8026555575
EUW1_7681847963
NA1_5463389395
EUW1_7684560719
NA1_5463584341
EUW1_7683298736
EUW1_7682509294
NA1_5464081745
EUN1_3891215572
EUW1_7683816084
KR_8027592265
NA1_5463700538
KR_8025261211
EUW1_7681675767
KR_8027705771
KR_8025019831
EUW1_7682956454
KR_8025651919
NA1_5463156935
KR_8028034238
NA1_5464082747
EUW1_7684499520
KR_8027636666
KR_8025159029
NA1_5463757408
KR_8028763594
KR_8027577372
EUW1_7681976701
KR_8027678374
KR_8027067242
KR_8026434385
KR_8027946193
EUN1_3891387384
KR_8028444433
KR_8028640612
KR_8025046525
EUW1_7684663458
KR_8027051482
NA1_5464265824
EUW1_7684461324
KR_8027042133
KR_8026234326
NA1_5463121666
EUW1_7684532196
KR_8027065636
NA1_5464164172
KR_8025228434
KR_8026540495
KR_8025808189
KR_8021380935
KR_8025748840
KR_8028177142
KR_8028024175
KR_8027934264
EUW1_7683957457
EUW1_7685103627
KR_8027541229
NA1_5463691833
KR_8026890516
KR_8027019452
KR_8024744545
EUW1_7684886189
EUW1_7683730907
EUW1_7683810735
KR_8024601361
KR_8026810909
EUW1_7683093418
EUW1_7685191143
EUW1_7684827706
KR_8027889841
EUW1_7682299610
EUW1_7684813192
EUN1_3891346579
EUW1_7684529068
KR_8020646087
NA1_5463684788
KR_8026445479
EUN1_3891054433
NA1_5464299705
EUW1_7683283779
KR_8026879237
KR_8026763058
EUW1_7681804059
NA1_5464250248
EUW1_7684546552
EUW1_7684376732
EUW1_7682454318
KR_8025406764
EUW1_7684564283
EUW1_7683070773
NA1_5463561762
EUW1_7684713686
KR_8028130923
KR_8027988189
KR_8028732329
KR_8027429654
NA1_5463990954
EUW1_7683719939
KR_8028787233
KR_8026499090
KR_8028219652
KR_8026619148
EUW1_7684584625
KR_8019556065
KR_8027764861
EUW1_7683795719
EUW1_7678670758
EUW1_7683386706
EUW1_7683187404
EUN1_3891137403
KR_8024811332
EUW1_7682354172
KR_8026806070
EUN1_3891112044
EUW1_7684459146
KR_8024769757
EUW1_7684932238
KR_8025309031
NA1_5463118354
KR_8023323305
KR_8028525176
EUN1_3891190308
EUW1_7685260976
KR_8028282948
KR_8027633580
KR_8027482828
KR_8027571212
KR_8027713898
NA1_5463873584
EUW1_7684546511
EUW1_7684648329
EUN1_3891093265
KR_8025059986
KR_8027483770
EUW1_7684367152
EUN1_3891240182
KR_8027061294
KR_8028006772
KR_8028028673
EUW1_7682216953
EUW1_7684502117
EUN1_3890882077
EUW1_7683088188
EUW1_7684868131
EUN1_3890753641
KR_8023756945
KR_8024484690
KR_8026045448
EUW1_7685294177
EUW1_7684348425
KR_8028373592
EUW1_7684968090
KR_8026393776
KR_8028306325
NA1_5461266404
EUW1_7682795749
EUW1_7684297880
KR_8027650214
EUW1_7685244028
EUW1_7681021330
EUW1_7683558180
NA1_5464216514
EUW1_7684539293
KR_8028579452
KR_8025381141
EUN1_3891408805
EUW1_7682828328
EUW1_7683742589
KR_8024455146
EUW1_7684564387
NA1_5463683776
KR_8028416629
KR_8021773988
EUW1_7680286381
EUW1_7685258181
KR_8024380921
EUN1_3891235349
KR_8025160750
KR_8025449156
EUW1_7684542594
KR_8027155704
KR_8027825009
KR_8028574634
EUW1_7683676608
KR_8027446697
KR_8020802686
EUW1_7680116035
KR_8025472086
EUN1_3890136687
KR_8028567789
KR_8027947226
KR_8028372570
KR_8023595702
KR_8020990543
EUW1_7684050136
KR_8027806765
KR_8027857838
KR_8028744128
EUW1_7683184175
EUW1_7684650534
NA1_5464213864
EUW1_7683646021
EUW1_7685020794
EUW1_7683942454
KR_8027311957
EUW1_7685292710
EUW1_7684065608
EUW1_7683305684
EUW1_7684176732
EUW1_7684744488
NA1_5463952815
KR_8024668858
EUW1_7683831768
EUN1_3891214751
EUW1_7684659399
NA1_5463374201
KR_8027953711
EUW1_7683177110
EUW1_7680924546
EUW1_7684634365
KR_8023499030
KR_8027751121
EUW1_7684599303
EUW1_7683765750
EUW1_7683705901
EUN1_3890908593
EUW1_7684084271
EUW1_7683951459
NA1_5462574859
EUW1_7680029973
NA1_5463609875
KR_8026960436
KR_8026593523
KR_8024241864
KR_8025724906
EUW1_7683336696
KR_8028020416
KR_8027824656
KR_8026975038
KR_8027255909
EUN1_3891254366
KR_8026812892
KR_8027293814
NA1_5462380516
KR_8023452456
KR_8024882632
NA1_5462782381
EUW1_7682225211
KR_8025556574
NA1_5462111175
KR_8026610889
KR_8027172645
KR_8024487331
EUN1_3889460788
EUN1_3890508893
EUN1_3890540378
EUW1_7685289172
KR_8026720861
KR_8026879030
EUW1_7683425171
EUW1_7684792885
EUW1_7683907757
EUW1_7680124070
EUW1_7684601055
KR_8027299858
EUW1_7681756609
EUW1_7684032224
KR_8027442914
EUW1_7684810792
NA1_5463664591
KR_8027698433
EUW1_7682992504
NA1_5464053901
EUW1_7683154844
KR_8024260306
NA1_5463065076
EUW1_7684111079
EUW1_7685168003
EUW1_7684863134
EUW1_7684329113
EUW1_7684951155
EUW1_7682807419
KR_8023337385
EUW1_7684329232
EUW1_7684856349
KR_8026198761
EUN1_3891186867
KR_8024376122
EUW1_7685246446
NA1_5464145137
KR_8026685747
NA1_5461998543
EUW1_7682941264
NA1_5461645552
KR_8025405894
EUW1_7680925510
EUW1_7680193440
KR_8026755524
KR_8026607543
EUW1_7684812250
KR_8027697678
KR_8027381174
EUW1_7681690795
EUN1_3891224004
EUW1_7684515507
KR_8027162818
KR_8026459171
NA1_5463495494
KR_8028053536
NA1_5463022430
KR_8028708424
EUW1_7684968435
EUW1_7684009156
KR_8028680724
EUW1_7684732550
EUN1_3890753505
EUW1_7681001426
KR_8028289643
EUW1_7684066662
EUW1_7684817747
EUW1_7684711381
EUN1_3890616554
KR_8026783008
NA1_5463886995
EUW1_7682996930
EUN1_3891204536
EUW1_7684629473
NA1_5462008265
EUW1_7683551827
EUW1_7682871659
EUW1_7684753003
KR_8027950899
NA1_5464308044
KR_8028785737
NA1_5463153543
KR_8024428163
KR_8027187877
NA1_5464289107
NA1_5463256499
EUN1_3891307820
KR_8028217924
NA1_5463854896
EUW1_7684695027
KR_8027923212
NA1_5463842842
KR_8027691748
KR_8028244676
EUN1_3891148528
KR_8024691946
KR_8026910765
EUW1_7685306306
KR_8028058556
EUW1_7682604490
KR_8026135438
EUW1_7683777735
EUW1_7684681323
KR_8028729687
EUW1_7684928042
EUN1_3890524469
EUW1_7683213121
EUW1_7682993571
KR_8025246367
EUN1_3891235060
EUW1_7685044466
EUN1_3891367948
EUN1_3890496341
NA1_5462586368
KR_8026341002
EUW1_7681660269
EUW1_7682495653
KR_8025798190
KR_8028083734
EUW1_7683132195
EUN1_3891065975
NA1_5462488511
KR_8024310512
EUW1_7685098402
KR_8024961438
EUN1_3890061271
KR_8027848939
EUW1_7682205235
EUW1_7684946759
EUN1_3890435780
NA1_5464157524
KR_8023767347
KR_8027394062
EUW1_7684245965
KR_8028664983
EUW1_7682641871
KR_8027895402
EUW1_7681051770
EUN1_3891251432
NA1_5463484253
KR_8026967762
KR_8025803837
NA1_5462855441
KR_8025248979
KR_8027669120
KR_8027045426
EUW1_7683211946
EUW1_7683237132
EUW1_7683919853
NA1_5463765681
EUW1_7682269107
KR_8026744361
EUW1_7683555071
EUN1_3891027472
EUW1_7683286506
KR_8028744301
EUW1_7683960763
KR_8025247855
EUW1_7682656799
KR_8027706472
KR_8027176196
EUN1_3891073892
NA1_5461885578
EUW1_7685205432
KR_8027706621
EUN1_3891266176
KR_8024893168
EUW1_7683397987
EUW1_7680770146
KR_8025829910
EUN1_3890641936
KR_8023062725
KR_8027777931
KR_8026068121
EUW1_7684718795
KR_8026463523
EUW1_7682923646
EUW1_7682886518
KR_8027074281
KR_8028479368
KR_8028661015
KR_8028114263
EUW1_7683114243
KR_8027803526
KR_8027756144
KR_8025817900
KR_8027046379
EUW1_7681533288
KR_8028348229
EUN1_3890830616
KR_8027175910
KR_8026756865
KR_8026977025
EUW1_7684850405
EUW1_7681702762
