puuid,match_id,role,champion
F77cxzk_zBZefmsFG-XopOhlcobFU0xIgTLxTYbwJ4TYAbN1SPtArNHsulV-4j0wkGWZa8fmPDpDCw,EUW1_7682224814,TOP,Fiora
Elayv1cr5-cfcVkACT6tZmuDloCiNJJ1TVXxBIr6rUE0w75WAbm9cbxc0Wkkk0aG2NmKdo8G_oPBzw,EUW1_7682224814,JUNGLE,Graves
3MuZ03offdBavQ8mRk4iAeQeDC1s25d-2cbcIQ5ceZ4vFNkfiwolOzkJggzdXwwdOenP4YX0VUTnZg,EUW1_7682224814,MIDDLE,Azir
HmSVRNlLrEwGC9ujRkJcGyskPkBqx6ahqogJbIIvZd7ZETBiq1e2Tf0tuRbQzzVYcGCj5ucV9_W4Gg,EUW1_7682224814,BOTTOM,Ezreal
GKYhuj2C0zbsQcEpEhlw9d5kBGcPo0U5O2TL4-Atvvt13Exth4M1alRkkbCO6WypX5tedNgV-_g8hg,EUW1_7682224814,UTILITY,Rell
C6Rjyyv6lktD2E0cdy_ZxFPhDSPpKYsv2aPi8PtMJE1YrUo7GKkPDWtTmGkMO8PR7mJCGqvPb-j06Q,EUW1_7682224814,TOP,Urgot
006uLJxQViGiZOxzBoCNE9yUFUe16cIPkBKEJxx4H5XAqcNNWxURDGHRteheFVw-jjy9QZpz3rMzmg,EUW1_7682224814,JUNGLE,Talon
K9KrGLQLRZ2dLBIPXR8TbCA6nOgP_zJP5FxSsldwaUfn4gpBjq1DiiOr84ZuwghKbWlqVoHEu1gEJw,EUW1_7682224814,MIDDLE,Ryze
htmbXflGkxFYQUFwH6pW9ONjuVf496HH1G_R4PqpdN6hEBk9ilq0Hyu87SkBPLz5-WakWpd2qQeNAw,EUW1_7682224814,BOTTOM,Kalista
g8ErACfo8F_O3hP2UGyPEEWLk8IFMb3XHPHjXUglJLOEts69G5tO5bCobnxroCXQP843s3rUX7Kgbg,EUW1_7682224814,UTILITY,Alistar
zFfj8FEAVSMKAtyDBZ3sWpnyM6b59RWQzm_9oRxcpOwcfEynvhYDr0sOBroOmRrnNdH_BWj4lEwKhA,NA1_5462798334,TOP,Fiora
K4s0scmQ7l81oI4PKORWFagzJeHSFXC-SOPGMUugFLerBC56mYxuxK_r-BWqr1ZiLKmVdvmLtWsUxg,NA1_5462798334,JUNGLE,Hecarim
ToJut8fpZkWglVvZKO7kYoquwJFgWRQzFcmDBhv2bGbcXosBe2SKeea2QmCJ32c1Lp8gip5nOEuAaw,NA1_5462798334,MIDDLE,TwistedFate
1SyDyNNtqZf-MzrRVflWmvvhBE9rSc3BwFI6u83gN14DDAGoTjCs0C4eCsQ9Y_KwutHK0p7TRfAFLA,NA1_5462798334,BOTTOM,Ezreal
0_7uLp1hdGnem6_BPUe0OUI2Y89PWz63qasZLKu5haPUBF59q9vmAwiyjU0q0Zuu5ZR97X-9UCYkLw,NA1_5462798334,UTILITY,Pantheon
IefQCPShuON8Bm2y4mvRmzXMFpjvaCuHGj3_X7WM4au170_J4yAkzIZXfgfWzH5HpNv47WUx-oLJxA,NA1_5462798334,TOP,Tryndamere
eZEKdw60wj_OcUQtFgEWeIxFJvOELZKNBamC-4xTUwkpsqjsN2MPvCxtu2ZgC0DaOAbJF1dfMfB57Q,NA1_5462798334,JUNGLE,Khazix
ELXb8HFTaALkDm6qg3rdIY_nKxt_srouTaSjtxxpHZ7JTo4WC8KheKD_5-Bgej5GCVT1wHjwJ1bOOg,NA1_5462798334,MIDDLE,Akali
w9IlioW9yBdU7Iy-K94veY46y2fmlutwZDESDshwmHqhhFfZr1WNGtjXTBmPUL0Xdwa-nl303dGlhg,NA1_5462798334,BOTTOM,Lucian
bby-nCl7z2mkHtwn1n_ri7dsdHYCR9Y4rI39npfBR4ze1qlWlDWx3bWge21QbCurodxvaQ_D1asV5g,NA1_5462798334,UTILITY,Nami
HuhVRFS4be4ALCo_yWVskx3R_Qr7xUCgi62fgE7UMPMKhsmsS4VPUS2PHE-Y16GAC19XVNvZnxjW2g,KR_8027863831,TOP,TahmKench
T7NvZTysgP4giuhp4foKzPCyGK9IgU_gDpzq88L4TJzzzUHuhcmM_wQZA6H0pkrHXc9Q26PjixrB5g,KR_8027863831,JUNGLE,Diana
YE6VL6VMtEwVIvvdVzkxgLp38I-hHTdhrlsviIDLEgd1NXOh8e3dpZCyKZLzqdBa67-UiXz41MsaGQ,KR_8027863831,MIDDLE,Akshan
qawOI5x8Q_DEwQoiVr4bjgBLgi7Oab8WCK8r8F6leQe7Ucl4CYVee5Hl9_EgCSjI7WHQnKDKlH6oSQ,KR_8027863831,BOTTOM,Kaisa
u_WJA_fuRLRzW_lDtvo2HZttbEZ-opfYn6TtLQ_QaIf7A5kyGqQxsEZ_-MJZT-kYdOpz2_A75wYcVQ,KR_8027863831,UTILITY,Pyke
4HT9yES9PsN7N3jallG8HrvuwLraWkssAUjj0453UdLTOXn4_mqFovdArUMhu-gmcigTsBDkNLNqjA,KR_8027863831,TOP,Aatrox
5DEoF6bGvmgxV1lcME4tyTHd1oEmDNnhveh4HQykcTdp95b2_ijKiyAN-8a0vcMER7iufXnrl-vz2g,KR_8027863831,JUNGLE,Hecarim
aSEzqVRMHe8H-Osyd7hszyP-xf3jE28Z6ges1LuUt4ZVz91olReJUQmjEnlU7xt2wJMrDl0nbvut0Q,KR_8027863831,MIDDLE,Zoe
wYiygxdn0IdLQmhgXu4Km6HqrDX4RwMKBXXsFyjrEJLuhMI7omBj9uimZMUyMQpRyBkEqtr08n005A,KR_8027863831,BOTTOM,Ezreal
VTjnobzDtIzrk_bEbusa0skZKl4O0odGiXD_PqHMjz28ZggZ_cc_lpJEGZ8WiWEm9xC-ghZi0WhsEw,KR_8027863831,UTILITY,Karma
NOOiLQKbNgvkaJImV8-xXbZWhbXHdXKKZYzA9-z_EXMtASeJjJiZaLdBFWxRY5c3QY7uY6uAKOwT0g,NA1_5463882180,TOP,Garen
xthJltVKNmTODo8innD8bT78H7owlnO40vhKOVhXYsanEBU7BMBApz21Xo7b9HFI0GPVRPf3WBFKBg,NA1_5463882180,JUNGLE,Jayce
-QBXEqatGDQaU-F6kou_dJEfucchw7XW2GPaLL2i1kTfNOkwNF6sDxDjIq2p9ouz4IPe_BObz0IQGQ,NA1_5463882180,MIDDLE,Akali
kO6f6JbMVJJLPzZPewhWgYdRAxAJ9Vbe-7yfOwd6POnHc0grJApLo3o7NVIBB0lTvQ0AriiNeLMmyw,NA1_5463882180,BOTTOM,Zeri
HY5c7gd9vsLc5We4r03GP2Uk6eARdFmpXB9Mxs55yiDe-ofFKyp3MYdS1w4S67vMG2PZjX8oz9oBMA,NA1_5463882180,UTILITY,Sylas
SQ9oRNxjEIFYvby2bpye1JJ2EOeHRER6Jedx9N5MwM3n7QrhDQ-JHvudlwH0tC5iWV3cu5y2FFctlw,NA1_5463882180,TOP,Swain
EAuLCR9lGrNftiqFdrhVzPWzOXMyzj86HpX2T1D0iJFYrQkreBqnHNSPfNitNuG-EU7gfiZGWHrYYQ,NA1_5463882180,JUNGLE,Viego
eVDcezvBmIMi51h_zbl_KOao3U395WwIRsOJxIuLwUueJWgiZnfngYsqAjyraCqyYr4NafFM3w4R5g,NA1_5463882180,MIDDLE,Quinn
J5JUL1UxPRkuRcj66P98UMAa-9gTvGox6g6XyeCSWrgtOY90e3VtK_LshAk_Zwvd6bV0riGrpXlp-g,NA1_5463882180,BOTTOM,Hwei
b9SN41q1m8iPI4U9RECG8cy9llFOyrAbtYcb5LEQT2Tg-wAc1Dp4CuCeBgb2N0q7hGoQGGVybMU-6g,NA1_5463882180,UTILITY,Nami
WI3Ni_jGkRFJjD4p8673rtZqWK9MbDHR6XlqXpdchYNgj0C4nufMLjXlU28pZ3BgQCs-DKb9j_mzYg,KR_8028520318,TOP,Garen
_yU2YXAoCclik25IdPO_Qt_-FCf5fnxFMXVwNjJ0LnVqmvg2EGzq5vVOTFnrocVZQ8y09J7usBMRGA,KR_8028520318,JUNGLE,Diana
wgfqCC03mHmDSba3AHzxZzIGHQxHIkHbEr7i8bA_5_b9SS_IH-xy_Xaz--054UlTSzx3aom_zRfKUg,KR_8028520318,MIDDLE,Sylas
MU4mbkB6aW9NBpAd0ayEarA2VqZ6YMiaCkNvesa2gfdeeOXeU-_FQ01SWo-VNeDVSawAObBb-IkDGQ,KR_8028520318,BOTTOM,Yasuo
qLOgpN9GUzx4MlCA71GutGCOAp1n5VxrYz1ZdmUiZxxo9BxRYyyA6HI0YRDHJB-_6ZfA8N6aU2GLmw,KR_8028520318,UTILITY,Alistar
bStuAsxkVtyQLMvED-Oxqcocxe6LsZNJvgmRD6kGVERjIoNDZX8A88zxNo7mG8VhPbpLyDHwm_oyxQ,KR_8028520318,TOP,Volibear
G8rAOJ4soAbK08_JRnG1GxUofl4AjYivlZby4azcKLPlxShVvReRkpj7GcKAAwO3G75EZvanwO5KLA,KR_8028520318,JUNGLE,Ekko
OtvzloED9hUJE6_ucu6rhfJ4oEOOh6jyAb81dX3aTX9m7Kqz6tCZzgZqwPJ-5TIa0JcQ2PYlqnFFtA,KR_8028520318,MIDDLE,Renekton
tsaEcW1eXViOKy3wCzmMEMFCA0G_08qSr9OVuiA32ErgWc-gVteYhVNAGplk5ujBN-H3efdizspZ-Q,KR_8028520318,BOTTOM,Sivir
FSa_yojCUzA-4L6XAfPEuxSXvK0r5gxVdVoHax4fe1L9rVFXxU5cu2gq_mOJ8Nsdtglb4Ga4hPZ6tw,KR_8028520318,UTILITY,Neeko
n_gnznXT9hPSISJPRFpHpauMDC4DKp6e3v05ACQPpFeTbiXkgqFohn6DZj73PNB-10SZfmpSKBs9xA,EUW1_7683543892,TOP,Mordekaiser
yB6v1ce7-1kG8DWKvjvQSdSrek5296qRYnEFDfbsDoERFSi3NkAkyFLlSM_ZUxJM0v8sU6hY2UoS6Q,EUW1_7683543892,JUNGLE,Ambessa
b91ut4kVYKDpC9MvotLaPPYJlUQ0C1TcuowS64Zt847rvzGXLJvFsSnxifcvMvNOa3nsWFd5X2eLLQ,EUW1_7683543892,MIDDLE,Yasuo
N634huQNsHK8uFPlK8Uyt-rlTuzBvUhOXfpPpf53uUucPWYRhAQLbUAEAIYtFQRFXJ_TYMt4c2Begg,EUW1_7683543892,BOTTOM,Tristana
YYzYwR7Gy4RnsfL0_jUekOSrUmiQQOB5wqWXgdNontlGST8OitGeOomULncXuAZaDwlRJj6_dEeVzQ,EUW1_7683543892,UTILITY,Nautilus
6TTE8z7vnxneVPNZXirfkaJ9srfxOf5C3ckZqKG1HFO_2-magfbIrffAvj17E9VFfcpi0he3sOAVCw,EUW1_7683543892,TOP,Naafiri
HPqcmXYqwPi9gHfvPo1dEXUcwujPe_uUCDbBScVcYr4Hwte32GKNgRH5SCdI_cVZ5kOagQIDLu8oEQ,EUW1_7683543892,JUNGLE,Ivern
Sh0FtYfVuYFKXoexh5NHXu0-_VomcVbPQKbu23emZ2LMHmZN-jmsTyiISCYKI4ViQIT97IPCAXH75w,EUW1_7683543892,MIDDLE,Nunu
a7X6Nd2lHadzG5PVuH6jr5hGHeaLglRR2rDRFPF4u8Qy09IcQJVMx2eFZ2-fZNF1EERzEYTJCohjAw,EUW1_7683543892,BOTTOM,Velkoz
tqwbeiAirx_NtSo9_vVcJxdWwu91G3crKP3CpAwMeh0MtuxmqK0tFOjA2SYw7P2i0IjPfMgz4fyBfQ,EUW1_7683543892,UTILITY,Leona
VxTCoDtl7IyEIdUdLJYBegRuwfRjcRevOMcdGwxNenqkghY9uJe-QfWDfyudbx0XoIh7kPbNbxe65A,NA1_5463837144,TOP,Malphite
QgtbPGvuvoCtO7yI31zKPwlJm714z_GZSatWVW4PzLnyWDPV7VpZ56b1l6vSzwijCvGPnkUf0zffYg,NA1_5463837144,JUNGLE,Viego
l0s-HEgwtHRTNAxu-c1HMk612nBSTW9Cv68I8o7RI-lUrn2tcXDvpCfT8CtYjCbAnJ4P_V30ri9JtQ,NA1_5463837144,MIDDLE,Kayle
ERU-jkOhVopu_X-PXUVrf9qu30dO1HVkE1RDYEUJsNVwBMA1l82Ol84LHd0v0ydJ4ytQByOj70zSnw,NA1_5463837144,BOTTOM,Ezreal
HBvgitUwbIc2ADBERMga6D81Ay7NyJ6K83eYFAF4NGn7QignlVP_HPHTVVhCtdnuFjbQJweVBcfjQA,NA1_5463837144,UTILITY,Nautilus
8CunmMlUYFZi3Wjd9AgB7PTxTTj9WDaWRDn63bH3He7xyDQ1aOqIC6eNf_cUjBqo1jAvnGTjulDVkw,NA1_5463837144,TOP,Gwen
QduNDlFoiWgtbnsn-hvAjDrYYNTNu8HxpfLfh5mV2a0iTW814bIjuv-qEtaxTbl0_vNAp55zHUs9Uw,NA1_5463837144,JUNGLE,Talon
wzKCO68S2VCMAI5kykoAED1Ki5hcOBE36LPb4LdKnVuF6H6pLoVZDo40OrbhSAUG-o2kgdKUl_QL-Q,NA1_5463837144,MIDDLE,TwistedFate
vWXKRC3BcC2vyGGM4oIgCqLjqaRDwMpiOOuXR7uie3xlStTv0NMpy_2DMIRQJ-pRntPWEaJ_hrRkjA,NA1_5463837144,BOTTOM,Smolder
YQhASD-erIOJjmtDdKkfz9sRIDsdFv_ROsC1_pcN62quMZEzs_MEr8LmOs2iIUR3vfWmmqzpITF3NA,NA1_5463837144,UTILITY,Karma
nqeuFUNn6TFzfpb5TtqV8enkV4jPqvNnU9UZiqfR71v3LNzEZpzgGOlxLvP3Gi_0f2j7KOYjpoO-SA,KR_8027337313,TOP,Gragas
-MMbEEH4BzZB99znoWALeHU5HCWCEUuc7ctYBzkWqIYue1l4LwhsqUaXUc4yaMg_tXb6vzKcT6Xb9g,KR_8027337313,JUNGLE,Belveth
87FyuWOTfvJPRHxg6MVnQUntvBGumQAv8m2844lNTmYX4LIXoV-Mnang8kcd6JkLNC1er-ps8fDCiw,KR_8027337313,MIDDLE,TwistedFate
f6YswvUBsT1ARmbdJfyQdMWsTbfXnT19MCTiG2Mny4g3p9ZBtBb3aR8ZY9zYTRgGeZRpIbKDji5F_g,KR_8027337313,BOTTOM,Aphelios
vnzkH928w4nj6miALhi0wBg9VODg6G1HJIfAJ50DB0qTbcgk-zRUYzvI9RNI4_aK_huwqkLP-Jo4NQ,KR_8027337313,UTILITY,Lux
Wp7llWXt50aPXWCJJWns-WeS35R1b7MIDJe3YnY0TxBQ2wQljAXNM-2z1SsSgT_Q5AuvUG3vO4n0Uw,KR_8027337313,TOP,Jax
hz8hWtt0vXJHtdh-wuwrFKuXXb200hrC3KqTzxd0Z97dWlm4S-M1SZbIv5Y39uvCikJ8lmCJeGHyxA,KR_8027337313,JUNGLE,Kindred
lYFPG5TyAMSdft-INR30ub3CFeqiEs-AF4fP7JZKZqu5Qp6liZ5SlY2Dves0EYlf1B7GjKTjBVy4wQ,KR_8027337313,MIDDLE,Sylas
VElwQQk7tq5KDm7jJ1SeG-QGgCd4iOg8jM9lkr-SjVz347j-Xvf6IxKrP8g0pLfWbvoILxUAJPULJg,KR_8027337313,BOTTOM,Sivir
mq6__y3e7-4mJpiXca5XBHF-5qxFDS1nvICzVngwN-sTO5Dz5cJMxfuLQVaHQoCLsRFgfkVCpS3Tzg,KR_8027337313,UTILITY,Lulu
TX3RmhYKfOgXXtszd_OjKwXMoxFnJshIHkMf9mVBmBVbSIQD3ces9YBd30L5VXcMwLZPFlz9UWW8QQ,EUW1_7683198912,TOP,Nasus
w6ivY16OfGl3KFMaxQ_CZxbTyVsGJRGCzuxtTReiEY7SWehtK3f8veZzDgBrqND5Bb-TeJnboUvgig,EUW1_7683198912,JUNGLE,Khazix
ZBWJ_UvpwRfWVJSii5jrQ1cM92TyyOvEhQ_VwK8uEiH2jTPbWZ51o_07XbKV-mFKYH2EgetiP62q1w,EUW1_7683198912,MIDDLE,Smolder
sXzD_yanAfsNW5CfIRDp1p1-rdGvUfP3QxaBd1b8rItOHrra2keI-ppYUWD6M_WKEC5xKTo_9_aF5Q,EUW1_7683198912,BOTTOM,Caitlyn
Q-BTKkUospfkphE9JKZUgbHbzCc6qkjEDOGLAi84l41BvbUKNc0f8r5RVIBWEXWSAyR6djicwhFIsA,EUW1_7683198912,UTILITY,Bard
qz58lAdzZLlZjwafiXZvqAfEES1a1cE15zNHc7uhcCK5CUO7_6QGTRAXxz57r_vDTRKUEOBQdUB3RQ,EUW1_7683198912,TOP,MasterYi
a_RBY63PYfiMTtEfFM90DoSxOgKbIOmZdm3K3FLszpAfnAlntq5qrT-J74bNGujKGFwvclePF0rXHA,EUW1_7683198912,JUNGLE,MonkeyKing
NjMMcLp_CrPE5eq712c7mBh_POmzymWKWA8tyS7T5Y-MDkakDuBTLgi_FvtmRfVLBZJ-W47Ldf5Iaw,EUW1_7683198912,MIDDLE,Singed
e5rxNA5Jf7V_vG2iQI6hCFDUgyVWSxCgWrDg2DCkXX3IztVECmQCL21yhLrX6ZtgCeUUVUMlzaBbIg,EUW1_7683198912,BOTTOM,Sivir
RFlajdysswosvt4EIn5pJr4235xW6t0XtQYryNXpxLs1yHkPcvN4FcDFkJ3Jwii-45CHy8qIixjYOw,EUW1_7683198912,UTILITY,Karma
LEZKS_JIcgTdqzdYakADz0DBBU4hR_vfxl8CybJwnDAf4U9ZI_1LlDEjtLCezduKgJzb9ES66TSr4g,NA1_5463277459,TOP,KSante
ePIiM1ICFlRbOOBPgmyPfFzDO6Stathg0ThJg9mr9M3qgX-4Sfzx-R7zwc-pdzVdn0rXXjtovtz7Gw,NA1_5463277459,JUNGLE,Karthus
md17ku-Ahshl2BLpARX1pjN_2GrMns14PN6w039LtEakhOBT62nMYZEgbbW0dAUs7bzYbfLKurB-RQ,NA1_5463277459,MIDDLE,Katarina
ZowlURrihZSTPrZGgbysL9uJV2yZ2lPLZg2ighUy9pFaxHI6O_XnmjeCjF-HgQv_GBj7aKsQ5lvK6A,NA1_5463277459,BOTTOM,MissFortune
0lM8Zpq2wPd5jtNtCfl9ZxjLnhB28mgGPM5eauFKNXFVnKZspnQuWzIQG_ScWnr7YqRGq0cdAxQK0Q,NA1_5463277459,UTILITY,Thresh
8thscVcs2T8Ed8odsxiiZfZ1e2SFrqGSkBVHdSLO6RD5IHVW8tUpaz-2jjjRJj0tl7L1WNITXbh_Fg,NA1_5463277459,TOP,Kayle
Awd697YM0OUGHDANEdxb3-XccY44PzjpxmXAFL0jtbErAw6xo8rAqmAMPQ-iiwe43BijhV0Pg_gTlw,NA1_5463277459,JUNGLE,Viego
4RiuFBp6RQU6E_zZFP0wI5ZizkAqxE_cNPL9nwyvG8RfuVgpo4cfRzf-YHFZjXVwWhfCj50dQEEu-w,NA1_5463277459,MIDDLE,Vladimir
KaaG0HG58XBTaX5NTlHhZsMoeOoL720jaOIRVdSYllOASwEOcGuR4Ipp1LQsVPSRs9wmMCT5IczxBA,NA1_5463277459,BOTTOM,Veigar
WkNy9n0WY8r05RHMmQwBmFUS3vlvvK1701PrUakkYJ8ARYfjceQ-rvfHZUnjLBX479xYGvrz5NMFZw,NA1_5463277459,UTILITY,Nami
IU10TIzk7U1Pih__KwWugHPgTXOq8RRtmIViJGFcdgi5GujsfBukPbzgjuXS5OVZFMch0AehLAIC_g,KR_8027364756,TOP,Singed
eWc6FHN6n-JleGFiA8Jf8V8I5NhKgyb8j1zffB0ZGOAO565FOrrnI-LF9D3z6KQHywxiEoZniuOxGQ,KR_8027364756,JUNGLE,Hecarim
_jJXFNf7lFiKNSugRVfJw8tudi9bcaAvSPK9DfhES-jBFTfchNGpdxlHvD2MtJYawxzMqiEZk1083Q,KR_8027364756,MIDDLE,Ahri
lmwg_XAYErZgBlGSDUbkG6DS5OEevR-U1cfJ4qA5pBcA5sbbxnN_zyP-LzrfxFC_GhDikvlHv3qemQ,KR_8027364756,BOTTOM,Caitlyn
LaijqHBfPOTsIBN_fAOQHZiDj3koTXvGRaeQjj_ZPWW33SBmSAoA_gx5qku4A0lsGTuzekLUp0wQjg,KR_8027364756,UTILITY,Neeko
b7jsaJ7XHNYa3k-27Y9pC7GtyY-eG1UnUmQXi1xxT5P7AwH5QnvyUHYkxRO4zIei3vjyFZ6lFzyJIg,KR_8027364756,TOP,Kayle
YmexELct_VdGwaB_9Z3gBU_3DZdSkVCZ6JMTRpzc0KP8D8hs3629vhVzbBPRk6gmWBz9CVayZNU59Q,KR_8027364756,JUNGLE,LeeSin
v_u3acGNA7QTVw7nLXsxiw3_lyqFwKnZYJLFNTD22uf_ZvXYuumR_lZVbZRTMi2aukrOJbovtecq8A,KR_8027364756,MIDDLE,Akali
3PZswrohsUs2ZwnpygSshh4CEV-IZ4dOAOryLKMMQR3IcDGcjIagXPy7VwO5YOOrFGGWK3KvC2zWyg,KR_8027364756,BOTTOM,Kaisa
oiSVd-Sn_H9JP4OL7DrCEEY6vKhaPreKZiK22c-fBBfOWRiVaiZWuDVn6s1ns-N2LAPN1W92tfix3g,KR_8027364756,UTILITY,Pyke
KzijrH5BNHf3K_yVnKdLn7K7qm2eyjpkkyG-nSIg1o-WwkbSapgmo1RQ_M4ySzwpMWKIoGqePeo_Ng,EUW1_7684595160,TOP,Varus
MXVyH5udap9A29zZ4laiJdlrLdID_71aX12RNWwtJycFUaZ5FsOmukWFEMAWtLdNwcE3i20hTv5_hg,EUW1_7684595160,JUNGLE,Zed
LbXIznGXaFLc5dKyx3_UHpCqN1NBmitJEDAhCSlW_E5ZNDsgfr3xqYtkgapGWqpBZmgD7WwF5-VMJQ,EUW1_7684595160,MIDDLE,Kassadin
hp0ZK35cDP27uI575teuyE2-ZgwmWCxCnczMzZZvHReslkd6ixgJtfiN5WgBozq6GzayFt00rrm95A,EUW1_7684595160,BOTTOM,Lucian
66zrzk8lXVmzuv9PmA5PiseYuJec2fFhT5QwObtzh1Vh8Uapsc6JBtb3pWKSmhnhPUTATtsWgAtIHQ,EUW1_7684595160,UTILITY,Yuumi
2RongyyVQtCYYtLptxZzzkBNi7iaKbNt2uDvJ4lUdc-BoqkUpQkOqU0Jwo9APS4imCkR7LQV5ENgQg,EUW1_7684595160,TOP,Malphite
clv2QJqkkOwqUlt7Er9CYuPiwf--wlGvMJ4g7Km71qTOy_7HxeC9W7c8plpuFMPZs0xWtacTFnYkDw,EUW1_7684595160,JUNGLE,Udyr
gy8SG1Hi1dYNNfptg4puYo3leWu2aMSw1wWISeAMVaqtbD9fV00YmibYHDaAXNHpp_ohUj_RqSCFZQ,EUW1_7684595160,MIDDLE,Veigar
Bgu60GJx9uYcBwVuqIx67DTuFgJWkF3nRAYZzAZneEdq0kk2DCbfXmsdIz8pQdlcLI6qIllXkpB8Vg,EUW1_7684595160,BOTTOM,Kaisa
U4D3_3-aTZin0XE0TrDwwM74905Un8jKPN_y4Y7IfhHmEibIWug5_J5mbdRkcbaaRAbSMnEEnUdx_g,EUW1_7684595160,UTILITY,Bard
QP_cY5QScjqCK-6E92ITturkQQV98vrNXL6_XDACG04ABSvkzGCujVo0wx31xrk0DiTmQUHVzxwwUA,NA1_5463634264,TOP,Shen
Xk0k-8btz38yoGnkLyQm_oX5PNkpgdV9qvHf9mplDopniYyUd1SCrCrEDaBiMinNdlOJRlZjx57jRw,NA1_5463634264,JUNGLE,Rammus
zDeXbjkgNE42u3v3n4-4B3SGhsgwVLyY7nqjx9L85x0biSc6Bhi_jur97Eo6FL6po4o2jTkDfxa9IA,NA1_5463634264,MIDDLE,Pyke
UQU7E8moTJm2lTJsd8PQFa2_sP08XtmZ2K5PxR5HZSEdJKNEJZ8_Xn56XF4JYwe44bffqX725YWZFQ,NA1_5463634264,BOTTOM,Aphelios
d8uZFlSuxeSRWunDS3TWADqv77aFPtFahRkZHOEQtBYmn1Vv5DTkD7WTCNWlXGsrkWXs361OyjrawQ,NA1_5463634264,UTILITY,Blitzcrank
AJ8YksMzpbzsgfCFoZjikMFRqxX9YQu3dk-Uoz6IQxoHunjvKlF_DuN7Gug6EBy1dKsNRWNvluhBjw,NA1_5463634264,TOP,MasterYi
e_KcfCyhVSDoR5Pou5RLbf2G-cMyjjsGhYO7s8MwgcBecEfDrMCZMzU4BN8sLZ12Bw2ajGbsGHdcQw,NA1_5463634264,JUNGLE,Viego
_kI1hK9LtpbyMJXTtbi9bL0pcSmP8YcGTvm7-kyUCbg8UxNkHV_FKTDnAD3lI3KiBZVeoVXl1Tc3pw,NA1_5463634264,MIDDLE,Ekko
7NjuJOcC6EgE4FENDY3tKCc7gYxSrSLDPmT_uhPD2MQ3Ik_Wu1f3-KB8IJFgsAmQcQ1XDCtBT9ZsjA,NA1_5463634264,BOTTOM,Vayne
GbbB2Am7tZmREKkNGTvuFskV7pThsKRvEAKMMyDMlUdmyFCohaXipNVcdFyDwXDSYQDrj5dGufNW4w,NA1_5463634264,UTILITY,Renekton
oD37t7ytBguweGRcOn3UgwOZncoootVxHtOrPoPNE-B6lbtZp3iYWs-S_1m7VJhXb8gEOM4klMxO0Q,KR_8028705079,TOP,Zaahen
vyndM-nLVvwnWfDLo4-AzxD05lOodSwD8LRNs57uTGK98kTT6pKE5CYOq_mVlL65kZI06zp4L5iIBg,KR_8028705079,JUNGLE,Sylas
BfWwSUYTRSaHc_N_Fv46MjU9PQ7yS2wANu21yIkFAjN5t5lwTZTErSwYWShg1ah5xSv6SEkjp170sg,KR_8028705079,MIDDLE,Akali
RoaIZe4T2rVY8nsupPsQVUiHWDkevEFBr7MRouYCKfyuPeqXBI8WMyuuXiVgOZC-zcMl61Hf0e1v4g,KR_8028705079,BOTTOM,Yunara
GCMY86C6CiqIMCoDksmxXyEmyJYciGEKGHIiaEa9Wmw_pk9Plnwm6IA5f2l4gwIeg1oiPdtIsgDuxg,KR_8028705079,UTILITY,Braum
VHzyZWDHeNIXXDaaTGX6Fj92xmwfKQ8bXWhp15P5hJQ6Va1Kp9ac1vaLf79xvIEbv9f67l2gtqj7iw,KR_8028705079,TOP,Renekton
Qw45LAyGa-w_l8Gwj04jzCqMum5sQ22soJXFfj-EDSKcd6_8GCkJSGflVcnhQG5XXUN19y_dL4un0Q,KR_8028705079,JUNGLE,Ambessa
gVFTm5s2f6reTnPvUqXynPY8SNpNtvUp5F6Frp0axHQXsW_wwtb6mrN-Bm0ArFwcbZan9IQ7RMMbyw,KR_8028705079,MIDDLE,Talon
_7qOLbaxdnTcMIOyV_WNygCJC3G3UFrS9x6mAFyyBwshARVO5ZW-WPtYI4gFI2KHUNR0j9_54RAwtQ,KR_8028705079,BOTTOM,MissFortune
b0cKkTjxq2Sh9MED15qwVoeUkUy8BPkleX2SImUFQXSiPWPZcz1BlOx8F2cVZlmmDD9P63v0GsAuYg,KR_8028705079,UTILITY,Swain
m8CuBIp2DNNuGLrvvUgC2PjVzeXRsVC1ZTJIpHfDA96hE3tI_HCSFse2uI5WZuT148GTK8ZwRmcncw,EUW1_7683429629,TOP,Aurora
57HSp1KrG80-exU1VBpB23PagLLvSfrjiHCA9V9VPSY-_RNpWa3hAIe5GfQ9xUEDUVpJPE3h1wKUGg,EUW1_7683429629,JUNGLE,LeeSin
ABQSoFaU7MRDAlM-guP7Gi5KNwJKGAeKBIlwX9lx1D-kqLEqUhtvJUDsku2vWu6XBeQ8PWrzniYRaw,EUW1_7683429629,MIDDLE,Akali
pTCcTnrsQNSDSx_kN1C6PBtC1tztQ27FbzlwHIFvT_f569bBEjeCD5n6nCabmNHaNChxmdtCmM06wQ,EUW1_7683429629,BOTTOM,MissFortune
g8ErACfo8F_O3hP2UGyPEEWLk8IFMb3XHPHjXUglJLOEts69G5tO5bCobnxroCXQP843s3rUX7Kgbg,EUW1_7683429629,UTILITY,Rell
CdFnTOf1ew72zI4rHq7Qn_9i1sVjyjds8Zp9L_LXP2E2nXQ_uf_5nDOtgpwLAa8gAUUAKR2AKYKvnQ,EUW1_7683429629,TOP,Chogath
