puuid,match_id,role,champion
7fj08UFpil7OmgPRp9Tf7bH4tpw0iyKAvMza32VMEnN3LLTECfPTXpaLmBiF93Zy8bkPddZ8SNZIqg,EUW1_7700676409,MIDDLE,Zyra
LYkyDaiZY3PVKRqTGuIYqLaMGf3HntLaLdR2_x5TlWblfWv2PpE8y4q0lQclFUelf8nyG3h87vMMPQ,EUW1_7700676409,BOTTOM,Ashe
ijQGZaey7HIbAnMcXkSB1prhg3TeeZGDJ-1SgrlmVCHb8dRfosmlb4uEdzYkPCuK94NnZXrMAhwWlg,EUW1_7700676409,UTILITY,Lux
Grjvzk_0NMDVD4qZva7mCoJTZa0Cs0lE7XjgxhKPDOE3l7_NuiqJro_lskWaGBbaJ-hCNdtASKBbMg,EUW1_7700676409,TOP,Vayne
7vgjmNleIl6D9plj-8KPII9696vUZBrBSob7co1DBwkurAIsoa-qvUJPzgB4UfY0SPcjjYbWYBIr-A,EUW1_7700676409,JUNGLE,Aatrox
6DmoWDlgnY0yf9JEp61ndXWH51sES6dP6fMmwhhFYUP4ofO6jHE6IRQ-oDxDn_zvnnpkgmmYuCcbTw,EUW1_7700676409,MIDDLE,Malzahar
zOb9TcOKYYCpxWL4mib3Cx9uLOjHfuIw9kgemVVOWNccIxNRSNUNPE2iYtuuChKWTUvxrhV7FWwXxQ,EUW1_7700676409,BOTTOM,Ezreal
XkpTrf8TaRj8xe1E_CZmK2i7XWAU5wTCSHVyRxR6WJSN_6QR5EbrIZEoPVrOaaaCMwy_faMTKzNATg,EUW1_7700676409,UTILITY,Yuumi
OpamdJBP0ziKjYlCjkLFMSLNEHuyVkBxa5Oe9eczZrtumg7LJDys1VQFcHR4cbMPOM4vS1m-NQ10iQ,EUN1_3899227484,TOP,DrMundo
QxUKzgpcfI3Y1We0IbEM8Fus5tF6vSxnl27ftPfSYczEvRn3iSDn80YiUc4sIr2TpNrg28ytSup4tg,EUN1_3899227484,JUNGLE,Diana
iDqhPA-8mfy5hKIVI0_X9dgJkfh_V46ZrbU_0VyCRVJBos_9YB73pRrihTYRbYR_Ck5S6n7Jwd2j_w,EUN1_3899227484,MIDDLE,Yone
2bh8MITLbSRE5J8U31tsDG0l6FJmKN3HHgMl6Qtm8BRwCyLLD01mZR6OjyUz8R-NR4nXKlNKx7uChg,EUN1_3899227484,BOTTOM,Vayne
uRC68zPgZqGh2Fwr5jI0C-K9P2bpodmSs-aksGoHM0JmaifEly_Dj3IVvO_MKntfxwbsokR6tHf_-A,EUN1_3899227484,UTILITY,Veigar
g9RRrs277Mq_v_8T0VEYug89MfkLukY7cMYP_iqqafBVVO4V6aoM6pb4jBqBEZX7XRlAFVILIfnQgA,EUN1_3899227484,TOP,Nasus
6Be5baSjMl0TpHp1kLz9QTJLVkqvDfeFrR3xGsN_iJ40U6eB3jLEvxacj1v2AD3Ocxy_mM-vhC81Rw,EUN1_3899227484,JUNGLE,Karthus
ne33Ba8mRo46SXYss8RhFPxmJeHP4cFyEjxs7E68M7cF7fIhZhxIXrx6gBe0NvlsKEHlWmJItCUb1g,EUN1_3899227484,MIDDLE,Yorick
JgtAKSaW6I9hGf_MauORCzfYepdoUE7CKpobTUobTbFrhP5nNK-3BXKb_oanA9n2tMyzzW_w6XfG8g,EUN1_3899227484,BOTTOM,Varus
4IpAr6gGLIxLt72i3TDHb-sJryPIzkffA9Qv3ErjGVIjPrtpTd7ZJtN5bm2zF7xNel7Yy_MSAagyMw,EUN1_3899227484,UTILITY,Xerath
wIqPLiPp3hpui33qLNvMyfXaY-2l9quZ0TTMTSqezssAaelw0ipKtEWd_tgAC4OBeTcPyX0oWHy95A,EUN1_3892374340,TOP,Nasus
9fPp6-lnTnH63Oxrh349oGblLkpoXF-axB36Q3-J72Tcg-jgQi43t6aJGGGUl41QnKg30f-Hnc0OuQ,EUN1_3892374340,JUNGLE,Khazix
vD0iNSM89ItHu9JdzC5NS8bi2WI7mTxR_uPpcqzJDjbCnd9Shk01Gote-UI8479_hmqCRhxfJKK7nQ,EUN1_3892374340,MIDDLE,Mordekaiser
tvttQf8WPq5np8RDizGo458e1fXSrqOZ7I49CWnXOJdoqy_Wjybf2JuyxVtwxwZqvIyZDPorST9zSQ,EUN1_3892374340,BOTTOM,Yone
BJ_x12H65FdbmBwtnal1YDsVPfn7oamcru1y_gNggsJWv2ujCDZq-dPVJFhrILg9fp9QHSi_3b45sw,EUN1_3892374340,UTILITY,Seraphine
BFKoOzJKRRF8CHxEckef751bFn6GQDHYvFnbH1VGCrznCqr2VevroYeh0BWBqv_RUlqM73_uS3Ct8g,EUN1_3892374340,TOP,Zaahen
e1Kkf5wSck7a35nr5Uq8W_JG8_c_OhJbcsPUhjEulD-MpZIeICJvkMsgQnXw6kBhVlxwvh8oLNcuuw,EUN1_3892374340,JUNGLE,Viego
rBHJL0ecMYblUks5GHS1fisz9-2UNQVrMbfzGh_68KoKECncQSIbrab4H4Lz2y2H3yIaETukxGuVYw,EUN1_3892374340,MIDDLE,Lissandra
qf7N1niARlYpXKGQfy2BgRBkUGQTk9hhXqoZj9_IKdh20B2yOwFzGAbeKU8uns-UlZECCIvRBG3rpg,EUN1_3892374340,BOTTOM,Ashe
tytSlS0btGKw2MjCNRp0He21TTaZaL8F9P8VjIucqD5ehy7Xgf-5znOyhSyIX403BYzB06HfHurXww,EUN1_3892374340,UTILITY,Morgana
Tp0HVAva5oLNWnJeAE84FL4Of6cSoulHAcPjRS6Z6UBDKjoIqcc9Ah8qaXbh0s6o4zaP6QEPp9CemQ,EUW1_7703660413,TOP,Sett
hEShL7BBqKcF03h3PtGWaX4Du1HWsRgUA6nQpXqUIqKNs06gWq1m5_qcN3qPziUr8BOCdT_-tIkDTA,EUW1_7703660413,JUNGLE,Amumu
EQTpzIKt3kRvRx4PNl-yKWcvP6hbPgysD_jruLYt5zOr5h96ub7Mk9kUzEPMj3Zk4XVhs5zH53tvsg,EUW1_7703660413,MIDDLE,Malzahar
UWotJ1h5bBflZOisPy8j-P9ev8dYS1ErlZEZTTGGy5rkeBYycGLV4p4k5QLriL8pMA7_UT94FPR0AA,EUW1_7703660413,BOTTOM,Xayah
f1yad-b4eelQ9Al4kYwbKNyqSvyE9b1kPNAUD6COVdvTnox1o9wmwUF0X30-tsBIvA6iUCq-_GHJ7Q,EUW1_7703660413,UTILITY,Senna
eEPao29WCNS1XG8ugtNfUZDuX50vtWDRDLZx980c4zvoqr4UPGmikwjGk8W_BkHDHGH8hyEz0BpRng,EUW1_7703660413,TOP,Mordekaiser
hUhSG7j7I3tha8qC0q5sYCjGypwF34CLorAg1WfBw3qlc_aiJTEmyad55WsZtB3H8kH_G7PgBG5uRA,EUW1_7703660413,JUNGLE,Kindred
Pt8W7Ah3HPp5EfG9qR5hgfv9jBIPXNkfY6fg6A1KAF395lSJxcoTMqd9uGQWkWEMdyCTZfts2spVNg,EUW1_7703660413,MIDDLE,Diana
Vh1YrAxl3YwfrxJeaQl_5mPcwQDyGPofcCsjbxAKQOrCdM5Z_-sEYUrHix8oqpG4JtBXPjET8A92wA,EUW1_7703660413,BOTTOM,Caitlyn
zUnQyd61lBRhrGjFdntSeBIXFw85qHybcIAg6HSiVQS-rPF75J6N9qg4GYv1txg6a14A0hfQc4fy6Q,EUW1_7703660413,UTILITY,Nautilus
6-Qrmap6JLftS6SZTsG8oox9EgBn8KcneknEUBaB7hNxPsCEJHcuTH4dVRYz28h2v5Kr8KnS8YHbZQ,EUW1_7705107137,TOP,Yorick
MHVeXtLzX0Qg2EgqeXtbQgOc5mo7zn_6yPzQSHhm_1wi-HbxXiKyCRnSCOMSjtW0CJ--8EnQlgR8Yw,EUW1_7705107137,JUNGLE,RekSai
8eHMFXh0YuhjUnQBQp90UDRM9iNIcMw91CaVJLoOgUYu-n8UHJIxjQFeld3iRtZSpBR_UWZS9gb-xg,EUW1_7705107137,MIDDLE,Viktor
7A9sdPWe9AeJs9cYKybgVeN41f9jMCvWHKN15uUNh1Lntu4Lqy_KgMGHCpzwAiIvI6PJoO4h55ocLw,EUW1_7705107137,BOTTOM,Ashe
bL9hk7KmJ2WI09K7i-LjI6A9rL0y8AGw4E2fQBASKHjGk1v1M9vKz_blNIuZr874H0RGBLeysSstGA,EUW1_7705107137,UTILITY,Rakan
fzb166F2m8a91gYmIq700Qg-LyPA7NURp6Ii_NAsa-RklRyLeeBOUWER-lwB0vd1V5JML14-1Od6bg,EUW1_7705107137,TOP,Gangplank
4BO0qx7MT-sgKl5y8iisrocPfWKODBxWRWxTMEyOTVskyHzV8uE8XcFcs1qby0YXk7gfhtE4t8Gd6A,EUW1_7705107137,JUNGLE,Diana
oe-Dkbv2IIsULT7gVhaK8Vhnc1dSbYkR88Y5GjhucKOaQnkr4uPuMtlGaQo9tNuX70gdyltlpycPPA,EUW1_7705107137,MIDDLE,Fizz
30FAQq__JNOB4UtOoAN5r96B396gTWy19bExU-XiGcQn445uDcPtjvqx4XtMH3ML-bNdO6a0L936Vg,EUW1_7705107137,BOTTOM,MissFortune
B2BXk0io22t6mmaNl7jt3LBZN4NGVsC53popX5-6lWruV_Jb-FjWvvSPZpeRLLxqEyDkmGbPa15VgQ,EUW1_7705107137,UTILITY,Rell
IXz1Cjw4UpQksL3TMHGYISZ3x8OOW9gWgC3a-LMwBpnRDAXnC-rK9eoz0_t4oaHlwQY-i5E7A_dK7A,EUN1_3899690687,TOP,Shen
wMsMkL6MdyOhPHcqmyjB8jUyJORek3NRZ3nKnVXdihhag3WqyxbbI11hET8WiOuuV9ikMwAQ2tAcsQ,EUN1_3899690687,JUNGLE,Udyr
XeT3c5r-RFq5F1FU_EJL7XOBMmjWNcBJ_rB2fwLmxlnw7IWAOHmIgUCJ8bBKCvx1wPC-yF4tpAXx-g,EUN1_3899690687,MIDDLE,Yasuo
lRnxfxKzkavtyBcVtdE6s3ZWKxNsbQVU4uuNUDVl6GeRtJ3xncXd2LIrL_avjQtWhlzHZSzwqoFh7g,EUN1_3899690687,BOTTOM,Caitlyn
_-O0YbE064C2WSdMA0Uno0nZRsDIPzvvNNZ4DZ7t22tjRLw91youCgCvI6VTIGngaQsBuE5SjJbRng,EUN1_3899690687,UTILITY,Lux
JoTYTy6w8RBDouEct-29KT2VDBTFNf68bopx0i1AUm3Vy8x80lghe7TgHQDZRX-ROnMlSNCeaGpBbA,EUN1_3899690687,TOP,Aatrox
xjtKy2atSqSdVl7yt92XPCjE5-xWJPESac1mL4FoJ-6wWzBJyOIzZW6-RGjZ6Kc5DlY02_h1oYmG2A,EUN1_3899690687,JUNGLE,Kayn
oh11L_3xPyuX5N0gJMRd4_3cdgHURTVyLxk55WeQjQhpDNnQ4xbghZnfkzKuzH5MbWN6c-MaXd9xyw,EUN1_3899690687,MIDDLE,Malphite
gQml7AGwcX2RwbvLa9sOvt-gOXKP04oSAgObwQSJXQOIwulUQiagPMIRZl-jiZJcEqZjHCn1lCctHQ,EUN1_3899690687,BOTTOM,Xayah
fzbXu6GsKBfrMWwX3yn0kD14RQaOu-nYUNIqXyGB5iqZ9fPg7Rp5oD4aAocv61HggwPKxMnT5M9Epg,EUN1_3899690687,UTILITY,Morgana
WrRCaTNn_IPnREFtV05zVguOEnhTE5mlBc-XUd3zGyrcxvUT0Kni9Y4yrGGBgtgPw3lvjb9yLFe-DQ,EUW1_7703337946,TOP,Nasus
fGjqIUuiseF9HM4XF2k-7L4sN7u1-LWyArvW6nz2zXYqEiASXgkm3ZWc2iR5luzSI3hmNKS57ZcpPg,EUW1_7703337946,JUNGLE,Shaco
hrAWeensxJUEJ6ucPNMR9MrXIK6vsBy4J2MWNi9kSTNpszgfoyYK_k8mx9wIs5IIPPhrh4SRtuO_Zw,EUW1_7703337946,MIDDLE,Akshan
z35vJoFk9qf_GbVb993_RtFt5S2DiXgY6VKx2dJaTsWZQ1Yh5mkB2FLQbYCa6RsHyFwLajCkoqZ0wg,EUW1_7703337946,BOTTOM,Veigar
8MFfSX4AJbkE9Chl2A0FfFDE7aqTLQ5paaDKVDRfwt72P5ZSVSivtuVLJi5Wd3weXt_0aUSzgRiPoQ,EUW1_7703337946,UTILITY,Hwei
FvIhirQMuLOl-ekte7uhBnQZ7El2WZuwi-VvBMcLr6Y7l8sU5sgPkvkf9tpEF5m886NF8xg6PlRQDA,EUW1_7703337946,TOP,TahmKench
miZNgN2kMfltN4jrruSxjy3OzFNrqTOfB0od0QsVaaeqpCrLxv1_DVhcmSXG9au_kUW58RVW8Ptjvw,EUW1_7703337946,JUNGLE,Volibear
t2ibPgbw7eh29nAOZtLezH6-KiRhp5K1qHcN18xEl-7ILpkL5MRVzK7osHy-hlZsLbMjkkVGDMnlWA,EUW1_7703337946,MIDDLE,Akali
Ip6cS45aJzFWjecpWfE2jxZc_2_jvhK3GSov6FaJ2AbkDXblw5TfWO7hK4JVjcTjvOGmxTd6cTmpFQ,EUW1_7703337946,BOTTOM,Varus
OcRbpoTonu4qqHP_qyLzgjVWxuKYBrulqTWnqvttpxl5DipkkTf5SnN1Qyx6XUWN40VVKKwex39-gA,EUW1_7703337946,UTILITY,Thresh
ouhv9cFKEhMW7ctZNsy1W3eIyuz5V2bifAVBzdvgFXHSbTInq7gj9dzlUO41UboV56sj5erggfu49g,EUN1_3898662389,TOP,Galio
QBkb7g5PW6Ntf9BcX2ujJjGXwkKHVfNuLPC05ACZ8y7WFxe-goCQABSMX5TIQSsDAYQ-YvNvbLZJXA,EUN1_3898662389,JUNGLE,Trundle
UghI1ph0RK3OE6BOUyLB6ylPx9msSzpGPXJLA4l_F-ldiX5OgxCnCvmmgCgXdpJFtqLriXpe5akgkA,EUN1_3898662389,MIDDLE,Xerath
m8KuXJIPW1a3l83_aQFCHYdn1sROODM9MRGtjeOLLghH_xM4lkOFlNlhxzUJJS2pqU8LfeSDm3b6sA,EUN1_3898662389,BOTTOM,Ezreal
GwzghKLrs2yMhFqjssp63t_nomaUptI2eLdVpr-Nvtlbc3ohX9K5t9MK8CpA4UyEVX1_Rfe6681_rw,EUN1_3898662389,UTILITY,Lux
5CYTfqd7tSNG7geAcccUdmZUj0SEoaLWhzQBAmTMUHRVXgP1Eh9oMEtGm3Ci3A5fBq85tSySRdAKQA,EUN1_3898662389,TOP,Sett
vJCUKfebjM5V22nDltGpRvm2Y9ZXBAwq9BaBCHySlyhFUwJ8jjSQ9GGtMdKODaywDb6X-aznUG64Yg,EUN1_3898662389,JUNGLE,Viego
12pp_FFRDV4ovJG_6cYoA1LQTwkPUfJL3j2wpLATAalaPTjgMp0e-vyo5LliliHRdfgMjqh_LV9fuA,EUN1_3898662389,MIDDLE,Diana
P_pPngWpdsBdMXKTOzy11eqX4hX6FPpdY9nAAbfJW8_QFTfBQ87JZEMusnNVrwAsqskzZeUbdxNioQ,EUN1_3898662389,BOTTOM,Smolder
I6HYTAAf6JKOQkBMbj2SEWzGgRtm-ORl61B34r3QkvOpI-yZVTeelE_8DtKvAMg7Y_YAs6FvuCvo9Q,EUN1_3898662389,UTILITY,Seraphine
AXgGhFdO67Jm0vMx1UA7DMjtuN0I1_m-ohUm9MSDXjwwY1EcinBEDPqFi4JQHNYV6zZpG-gqbpJHCQ,EUN1_3897964497,TOP,Chogath
nIu_-bLUdLH8xoeFvI_RuS6OjZkYohTTopfLbbMGoZnG-C1qE3aXeRk4DwPbpE9W9O2ysIaZRLWUsg,EUN1_3897964497,JUNGLE,Kayn
ikoeiFzn3HXeBdyQQKY-3zsGkiYz40ohzFU_Mc7wGoav5v6pMQP-I_UMUQV08aiyc15CMogcJJbOWQ,EUN1_3897964497,MIDDLE,Leblanc
6DNHxYUThwyCmXesN7Zwhc3yuVgv6ryN2OlRZRikvwZh4smkTJBt8imy_eFnm2JYst8Zx1obTIYd-g,EUN1_3897964497,BOTTOM,Caitlyn
c2KVnoPIHVAy-VwsfzKJRFWtJFQgVbECwTfw9B5bCvA-XbmU73GXNx3V2h6NxQSGOpCUZqqgB99uIw,EUN1_3897964497,UTILITY,Zyra
ZgwmM-N4LPnQ-8uJaTYmYv2eSXJaWdvUymv6TNlYPjjl0AWfbPW1C-fYkU8dglS27ipwZhghiOuqPA,EUN1_3897964497,TOP,Teemo
1yIbNyb9OTBfIwhf8uAVsjwDtxudyAFj3FSN9eaPoFjYLUIgf8ngUco3eb1NQdM-OVa3EJfrOzk9CQ,EUN1_3897964497,JUNGLE,MasterYi
XqufmvxPdO8h6HyQ6bFQ8pz64WtPVtQRZFsfW-mkx-ir504tU2MUv4GsRNVGcNVb4rT7grfBP4VaxA,EUN1_3897964497,MIDDLE,Diana
Uk8nt6WfvFP9VwP0T_3wQkZ8GgeYfF-wttfqkPS5z0ws6ZZpgzcGFBbpJJL2H2f3M8wd_FiL2ItKjA,EUN1_3897964497,BOTTOM,Varus
TUJUQnLNW-T8iDIn4ZD0EG1VbvbUlOWOc7M4VrZ56j5_Xpt7jRV66u237TYReuwOeTlov_v800uqOg,EUN1_3897964497,UTILITY,Morgana
c0Fx650vgoC-GQ13RcObDmviOJVBRAbqB71jdedZH8r3GXnuJUQcZzXgIT27Uc1aNskRFAqw2LmFaA,EUN1_3896706021,TOP,Urgot
Eo3t1IsV9fxaFPzr6eTz6z_VaoiOheKhu5qILPZkDwANVf9qw2uk3o-nSjvzlPvL4A-VBcFTm3jkhw,EUN1_3896706021,JUNGLE,Graves
Q4jxCvBgRJVG-iAc5ekfQ4oXxt172-jx-_jHxA_fJcxvPz7REkxZJqxPZzguGRqlNEGwGBGbm-cjUg,EUN1_3896706021,MIDDLE,Fizz
siWPLdFXgKYP5Ukud1LFX8ZqxWL6pzx7PSkAGAMW4hl-zozq0QwX96nGEtf4kVUpkkT4d1j5Iq0ubg,EUN1_3896706021,BOTTOM,MissFortune
4IyxpsVXCnBKwpY4NIQ4VDNToRYpmnx-EbLx6k5Qr8QuMj9soydSoLqjMza_87hr_tFIrX7tHg_-1A,EUN1_3896706021,UTILITY,Nautilus
DXQibAE0hyj1NIadU_gXWg_-9CkCvOYHnqaEHynCYWhF5hFpMbzBJicE6fS1l8MweugGwqwDKc1w6A,EUN1_3896706021,TOP,Yorick
-cN1hT6n55jjYXIWXO530b6OOr1PJGAMxTWOKeUt8G4MFQZNOlWOYVPX1bQM8l-s33e4ZXAVrzr-qg,EUN1_3896706021,JUNGLE,Shyvana
RmSoI063Dzu_BjtJ92ashC2XTAiACpNZQZ0zosmfzExtFJWpcGZyeL8Wpyv8nGd8_DpxqDY4YmmgHw,EUN1_3896706021,MIDDLE,Leblanc
IH6px405DdkYEaEIfB3MWHbJGuaIbBQ1YCz-hKfwl359mp2HEfEAB_EzEtlhlbohbX3hRVARoLqlKA,EUN1_3896706021,BOTTOM,Tristana
K8dcg8bzDnNi753ZDcwT_cjAwvWxVQlg8YQgpzowtYnIXwx3u0uk8LT8U_2JoMPtGd9BSM_6avCLgA,EUN1_3896706021,UTILITY,Thresh
LMaQGGV0HB81yM6IRrQvIXjq_1Y6TqjIFvK6Ty1l4qrB0ZBVkrEBs3Wro0sTtS0YYp6pMIV0FVtB-w,EUW1_7691236794,TOP,Volibear
1x6FqtUNigw0f0ATxD_7o27yO1re0bwXxoOkpGY2_Nye0m1X9XzFw9FijAFyi2VFzhuWePQVb7gkwA,EUW1_7691236794,JUNGLE,Kayn
hmVJbSjPAMlXxh2PACeXZoXGTwqbw07UB2gYXZMr2kd3VGxFYx4cFgbgLgb1GMNIh5ueCSj-pTXJPA,EUW1_7691236794,MIDDLE,Brand
P3UmLesj6LaGVs2zfKeocRUqC06lqOlA4RdyYMbKqjyKfcF36BTRaUItlfODj_wnrkzFkMC35Q-RMw,EUW1_7691236794,BOTTOM,Jhin
PQUf1CLnGixEAIc0LmFk0lR2IXA_pbYwywveQEWs7NYMaU-YoKT33Be_ihH8XzllL3YcS8clALExew,EUW1_7691236794,UTILITY,Morgana
LyryugOLE2CI8504YAtEBMbyAu2Pxb99OKI5kKkuCTm0-iBAA3fD6Oa9WhDSxm-XgpGM2h6rTGHvNg,EUW1_7691236794,TOP,Trundle
Q0ziV7x4wcTsMg9LR0IU6VPMhjtNmCUJOf--fUJkGL0U-K18GHMSuE1Gr0Bbpof66Kn3Z4WuPIIg9A,EUW1_7691236794,JUNGLE,Diana
vLFlQz0hPVM0bRr-Gv00Y6vKAY-ovplqoAFADySheOhvYux6RV3AiVUOcLXoHMulIzq-9DmYMt8cDA,EUW1_7691236794,MIDDLE,Zed
crZNmxaD9rS93dP4Q5cCKXMGzilDIgn5nka-PtBIWJXK-czZxy-3hwGX8KlETSoc0Mu2Sa5qquh0nA,EUW1_7691236794,BOTTOM,MissFortune
L094dJngJLJ9AJJIyNszpcmWcHKi5E5tRtq2EkwffvKu6Cgp_m1KrQJSlGQIyFc5TXZO_aHWzzT0aA,EUW1_7691236794,UTILITY,Nami
54x_eASgO9KywpZKmd6N44C1-T_3DD6ry7SdQ4dm_t70bRVtyelWMseGZcI2p_MAlAcmeDfVoaD3HQ,EUW1_7690256444,TOP,Chogath
IJTm0s6hiFBxM6Q37N6iz3OLGr6yHGYOugtW9y5sSoUnmbyN1_0XtceXgqbsTjUmX0VgjZps5c5YYw,EUW1_7690256444,JUNGLE,Gwen
gSjTDLEeRmIRq_PIToRCr8m9VfCk_eCiT0dG8VGKdpwV90WNGaS9vUgEhZ4QXqP2mjKLQM8z0tYJ7g,EUW1_7690256444,MIDDLE,Diana
6sZtPQnWcHnXSwpldzWisXjA8RAkaIAnUPUz-i3eQKl83dQ2PgfXZbj6CMrpUlaE6b2S9Xf7NSlcpQ,EUW1_7690256444,BOTTOM,Jinx
UiFo6iABG3P-q1h9JV4HQrjO8qmtgdudoSqYXXd0SPKmGVuYAb7YlKZPiYt5dKluSZkKiTlHNShKJA,EUW1_7690256444,UTILITY,Milio
5gNvn5tSrVJQHbpAkJIA_3z4E925cefEpnRqKBeZkT1-RZv0Yqi-zh6uRnBhizTB88N3uQU08A9h7Q,EUW1_7690256444,TOP,Yorick
thpljLfqCG0nYC6hZ0qNTCeUG9T5P7xj4E8YQEAIyyez5IvTNtADMP_Mw4-PP6bDS8j593JKjwSlZg,EUW1_7690256444,JUNGLE,Khazix
1AhAWaMiw2pNtRzgH-p3DjrBE-4nUBBfz2YiGWXz0jYp6F0vzUQY5eR1hIzdL4CFJ-b_73CtPV1Igg,EUW1_7690256444,MIDDLE,Ziggs
8xdehAoBkF_wqcWdmdvkjP0NdlpMiPjIDnOR3-pGUQldX9TTZ_tg-MCojZe8NB7YsGhA76yEZPffvA,EUW1_7690256444,BOTTOM,Kaisa
-3H85wM5MVk4FLaLnzRPRwMczYx4y5ulidM7grHOn0AgufMr9tMMVFkKS9tjfNnlxrIpdKj_tkBbdQ,EUW1_7690256444,UTILITY,Soraka
4wxdegGsJL0snERp9CMeT-gd17LB1BGwc1BjvI-Ydgc9lDLOi5NIEk9n2rz3nIhuNHb9UNH_ug1ymg,EUW1_7702106425,TOP,Malphite
jpwcwzquPkD61eNiar21EZx_jeuPML4o6v6R-TlEGtQXODRft-Vsc0FamwBCI1faTScITlQLE6DCDw,EUW1_7702106425,JUNGLE,Vi
lItSMiKw7uCTjTv3d_XiCZZjf8fnt5b5SM3uNgOBTQ1OcU4tKLyGpoRwFXS5bLHOMQuL5iYaVEiKaQ,EUW1_7702106425,MIDDLE,Vex
csrdq5uCMcN4G_8h_qPgBEXT2necASwvJ0-t6PLxf5AUaRTUXK2J-exinF1lCoVxeS3r6kgi-iP9SQ,EUW1_7702106425,BOTTOM,Smolder
ZYmRhIBi_9T3wNI3UCJywOyRHOsvbgWQWIRy9C0PGh5KQu6DzyRESlxFu7ByFslTO6n8I1vKqH60ug,EUW1_7702106425,UTILITY,Morgana
W2ub76DyL3-KCL4hcZcheFAw5sxZ2j0wvRCPhYF6YMax6nKowzW1aufMyjjesaFE04nRmZCkoK1hMQ,EUW1_7702106425,TOP,Mordekaiser
JJp61qMF9mZMhgco-zlElc6lnsFcdldrC_p8DfaXWcgaBMY3tlMS2RNAe9JEH5z0oeFM_ZCeeHapWA,EUW1_7702106425,JUNGLE,Skarner
qh26iVkwpmevxWkLl0s254FH3tXnYKRhkB5hvoyTRT5Cv66gH70rSOSOmW-KJMoE16e_wyVzHMNk6g,EUW1_7702106425,MIDDLE,Katarina
KSBn-VzWOLogR2BTLH4Due4ozR8S_eaqhTJv3EVpyAsS1aWLa7Q89IgYuxD5c7a7p9asBpxtwlXHTg,EUW1_7702106425,BOTTOM,Caitlyn
iPH5nlYYVwN5vkeIgRVOmPQZmFKYyvsv26nX7eypqZbuaOTk_GoG5xLNwMyj978GhZlyebFAE_Zk5w,EUW1_7702106425,UTILITY,Neeko
WagIfWDatWz9JXravSSxdQquEvsO9UYCHtoV55_g8ro7uTWujmTGfg2dzVI7YqllOd_27ShBC_Y2MA,EUW1_7687889144,TOP,Yorick
4uzoB1PsWK3AvKuAcKDxASlDR1EyzK-f3jeL0TaxSrxd4-buJy_yharlcSiU4bBKpoxzVLv4temqsw,EUW1_7687889144,JUNGLE,Amumu
k2RGo7Ne9DsU9UMqAP0KGYZoTyQtpxMyOA6laFIu8TuUH9ZpJVvud8_iJAWJRsqDHNgCO1HHFmutBQ,EUW1_7687889144,MIDDLE,Ahri
twMwvpLBNZ4Bw3T5MbDuKA2EXDUU7FmZo7wA24QadT1qlqbhqulR-Tcj5d_1AsweS4a18b8v4NZ5dg,EUW1_7687889144,BOTTOM,Aphelios
