puuid,match_id,role,champion
yVLgpmFydr5wI1npWSipq2FAXX-5Z2nY8MHNnyvbYF2Bfeu1NuxmmgkJb23SpghGXo3EUfXjRP7uFg,EUW1_7693895387,TOP,Akali
EuABY9-PHH2MssnUiVeAldxAcDA7lT8aDcHQ0NLxyUC8GpYkFnvr1kShBvFGKV6xsEWIasqz9XCSEg,EUW1_7693895387,JUNGLE,Rengar
pfJPencANLopgYvvLFRPAJE8axYt7UxHMEvquVmTYL-DvZv_YfaTYj_fgwB4RbPI0LpMof0iMerqQg,EUW1_7693895387,MIDDLE,Syndra
HJjROk8_joCwHChiSr1Zw6hhWkGQ2X5vGbzatxHycgIHo_UVk0uqYFNKNvpCDUlJ6ORWc36B5RDQbg,EUW1_7693895387,BOTTOM,Kaisa
LnIYS354--C_NgyzhJZcF_1_pMU1ALCBw2E1GCGXvdvt3lb74bzD7F2HDZF_uPDsAkW6-H0PnGGlLA,EUW1_7693895387,UTILITY,Lux
8a5HTuAUuAWm3PNdhrX-jnH3pRi8XIqhJVvpjbo75mTvH85YHhpyCEBx8pQSD0ouN6Z_XcMcG-jmMQ,EUW1_7693895387,TOP,Vladimir
zCJnMudUTVZdnx56XWnrle4WZPmgRW6dwbmXXm9yID86wIpQM7FoFUBsxHGsI5X3PIBLuZL5yrmZGA,EUW1_7693895387,JUNGLE,MonkeyKing
xUS-mjKlNx9h5IvHntSd_AoMHNbVOIeReAeT_CKcTyw90_zeB1DqKz-umLv8WFPRa4w1-a6jt5frjg,EUW1_7693895387,MIDDLE,Akshan
XS5U-hwfV4TcO-GY-lXmtXu2pPbhkLVyLEmH0B8IWye7vlKlF9nCim-BQBvV1yS2MiBQKyYUGYgc4A,EUW1_7693895387,BOTTOM,Varus
jfVAf5UafiqIJ3vtgSd-3y2lbng4RLZkYzm1aQ1IOl2HDx4dmi7ktm3LKAAGpKdeTTHIbVA76x9WIg,EUW1_7693895387,UTILITY,Yuumi
gUL2Vsta7ynuXKY-W0aXQ9ximqMT2N3PxDgA3JYEiOiYJChW7oubSZjKCvZu0p6YLi9qfW6nFus7Vw,EUN1_3896540291,TOP,Sejuani
fJ5CpnnmBD4F1Vm_awdvPecprPUdP3XE6Qb9d2iRBPuGerhXuLwGdrzIds9tSfkYOHgfmYB51AC_NA,EUN1_3896540291,JUNGLE,Ekko
6n-7BZPSytn-DW41xC0K5G6zYiDjEpKQ51yeQlWG5odUz2R7dDK49-JaiYg3dqi8LWRoTSw7tnOplA,EUN1_3896540291,MIDDLE,Zed
dd9PouVyXjS_kN6j-rzK5koOgpsUb-AF3xpV6dAMOKjuJyd_xc0S_nujHvZvSPZWoRur3QSN0FXkYw,EUN1_3896540291,BOTTOM,MissFortune
tGxdCBx3UkHeuvA7SS8IKGnIIAqAxo7txqS-JzVK4dFjgEINW9cnDTj0UwnrXM8_JtQl1DXht0i-Jg,EUN1_3896540291,UTILITY,Nautilus
yHfNrBQDRaW9TPGc-VBHTNR7Swo1MriKxeWtwbtIARsQ-BQ4gZtUoMnUWjdkKG-TczrZtMMOob9tQw,EUN1_3896540291,TOP,Yorick
j_yl0VBP_-_Jvuukj1VYKzVR_Y0261eWcM6dB47YwYj3JutDfiOH3oo-OzyXLcC1CKVS7tsCgHNypA,EUN1_3896540291,JUNGLE,Evelynn
oSk37WtjGiyqF9Puz1mES3c_ztJ2MiZrbOs5PnbGkpj35IDq4xMMtAnZnijwUxA3CklBzaDFYNCzSw,EUN1_3896540291,MIDDLE,Orianna
5ReKMZqZ48b2p9-fMNUBTTibQmpCndRITqmH6ZZWTjzmWl4P2NuLKsJ3X8_zcPlx2_nQkFmWgYhLhg,EUN1_3896540291,BOTTOM,Jinx
6j6Lhdi4UoBCfc2wcEV6orNmBSlbXbS_VbdHxmKS-IJgWPlSRnPEpfS6CaRDDAw0h4bBO42oPPpOxA,EUN1_3896540291,UTILITY,Alistar
vSAOZgMStM-gKxOKJIIRtBDOCqSG6uGWUjL6XwI1IMWm_eCvxyBv73OqCUTnGnDowBGF56KrUCFm-g,EUN1_3899199742,TOP,Sett
HlCePlfqLgLwl99ZfnaoAwudnLibLi1UoC8-3Bqm3hGC3ZGYq8igIWqcDjI1SlcyZ5KL8TBXIGDA8w,EUN1_3899199742,JUNGLE,Viego
l-YUBzmdGBMpii0O0pn0FlWeiYxPmgoju6wX7W9rUxIuh7xyApND0UmE4xbDGHkR8P6N2YRq8Wy4BQ,EUN1_3899199742,MIDDLE,Vladimir
Kvx67zS0JJnuZYjVZZK3uPrc9eYxiGA_Aa2nWtdZZ_7mbodwRpm9zhgA6QdKB8ymuQHe2nCyKUTOzA,EUN1_3899199742,BOTTOM,Jhin
lVE27ynauEVPyigNhrKQi0pDQW1tJJ1tCp8vbPCbXwXdLZwiC9ABTimVGxflIjsiCiI-DUZLlOFuSg,EUN1_3899199742,UTILITY,Pyke
l1YqsJWS5rVmTJl5GMa1UPyGXaxne3e1X5q9CVrtbY84Sd8JoSp_An_m69GxuvG1FfcFouCedkX_vg,EUN1_3899199742,TOP,Sion
5ZiNdURCri1o0G4MvKVXe2lE7neJ9DVVAjK3JYKbYhRwcuYFSzKVx3ajYiB7K7a707VEd5NIbew3Og,EUN1_3899199742,JUNGLE,DrMundo
y9EH5zC9C0pRSpI40nNdcYXOtXeNjn5sYGUkRy1J4_N7TTLHxP20C-1uHoXQ1TXNP8xJQDlP53YrIw,EUN1_3899199742,MIDDLE,Veigar
Vbww8i2sNt5-j15kI2TStoBxdGcgCVI2Cr4sVO8ezeOdZhYjBhF0KJRbJCO79I7qV2dJ7f0M4enr8w,EUN1_3899199742,BOTTOM,Yasuo
R4eu5fxEACoQa1dqEARYXmrE1Zvmd78c0-9jXRKQfUJMchLbJPXOHFKIjCeVuY1BZxEfGh8QTInnew,EUN1_3899199742,UTILITY,Nami
GsslI0lWrxaOnPzod1k7gnQ_nTsqPIC-lQy5bwQLzpR4-ReyMHgITcR4TgAdMHlANOK6g27P0S5vcQ,EUW1_7705402709,TOP,Nasus
tehGJIK_TH7NiENuhmDVs1Dq4wbLwJwsTBpcHlwXhyofF1eKL2iEy3E6x4hZPYc4W8ganYw51SlYLg,EUW1_7705402709,JUNGLE,Sejuani
203HdvJGfWjUn5PUxOpSAqAYwe1_5b8KPoHfElpTOix_JDFegG-IaoGn9Hg_cewi_hPo2QVuTTQB8g,EUW1_7705402709,MIDDLE,Lux
lDx_ADNaguqJDuE47g8dK48r7tEPbCOPdA6ELHdB9ITqZHEoLB-FNNtmM9iIK8xBx3ZVPtkckItvnA,EUW1_7705402709,BOTTOM,MissFortune
tg26tvnz3ALfgVOkApERLbLXRD3WPKutcQqkrPpUO9cy9LeM_ndYKqUMW4l1rJ2TKd4lJxyzzypHkw,EUW1_7705402709,UTILITY,Swain
lYcpeMnhA93NJ37v8cJvxZ80XHeDiu7cE-1olmclPFd6wf8X1dN7Sxa347PuWBTpdjKp5_oF0idzog,EUW1_7705402709,TOP,Vi
am6uZ2qlUJqWOUW29FKMpZVrWSFs3Zq37B5pPwvcJsKcNsn_l3c8yLw8Z558-5yHGf0qvshUF9EdJw,EUW1_7705402709,JUNGLE,Tristana
eUiB8jY0o1Hhm1A9lIw5jpn2OD7geLPu96dg90JyHcb4hERHUz1prQRo92OOD4onbPCDVY00Ol35xA,EUW1_7705402709,MIDDLE,Katarina
jkfnKZ7MqZxG4dvHIaP2KtO-owNosmuK6FXHkrxCbyee3Wy-xzUXgs-MRSuL4zd3r-zSG4xDQqMSDg,EUW1_7705402709,BOTTOM,Kaisa
YziKX_2H2cZjV96ZEkKcWphT4vRwkuPD9Cj4DprG9Rtc-oCHcdtyuNgFfdF4BirVYbBzhKBlHhalXg,EUW1_7705402709,UTILITY,Blitzcrank
gKHsbXViuxwxidjFyuZBumfkaldlTMc-E-BIXp6Rvs12Z3276orlTnwFyK89O1jRCivUAxNCUXtLPA,EUW1_7703396738,TOP,DrMundo
LdN5Yk-ym4kRhFob3t8XBdp9fvwkKv65HRNxqVu5zCOoXgbr5KEe1xpGR5xcuzmCjbNqQS6q79n7bQ,EUW1_7703396738,JUNGLE,Volibear
OgvW2C7mJNMVr1Xc0uEdOE6Mchc78_JpKSNyaHE34uj9w6bBewHaBHdNrYJTy2pRYS_kWlZe7oQOEQ,EUW1_7703396738,MIDDLE,Ekko
88zGG5WFTInuuK_XPkqP4EfUN845OU355KXYatZeeMPudD_JIMCbcjbOPtJfAhTaTR0okzkubCKhNQ,EUW1_7703396738,BOTTOM,Samira
6O96QHj2MM47yeli25YeTsnApSU1aGc7xo_vAKqnzGPiea4wJ12iru195TyNi3PLMbQy9GxQOPY80A,EUW1_7703396738,UTILITY,Nautilus
Txak3QW9XZHw7K9lbGwJiYQG1Ehxznj06BObOcsVSnVs7YNJ9HRnsIEi4YUuic7iFsTFmxfobXvA5A,EUW1_7703396738,TOP,Aatrox
CHsLhr5UyutV13TkxkytrhDyPqPwbAv64DG3HAQvkGhyp83zVucwYCz6w9rTagNrAii1-po5AuRTwQ,EUW1_7703396738,JUNGLE,Briar
Px22c0O2vHooNXrt8WHwanIyRgFU8OwwVdo2hiKspoLMrr5z-7bjoklfoLv8qYrRMaksUbo00Ie4Jg,EUW1_7703396738,MIDDLE,Vladimir
O6rs924KHunhExRXwFTTcgb4E2iUYp6aoCMM1FZT0QEjBdVcugEDDJFulYVaH7Zr5C_FFV4dTSgtIQ,EUW1_7703396738,BOTTOM,Lucian
4bMWLuPqgwZD7J_lhCVwfWF4r4OdSbKiwDAbSjEpcGkXBRkEpso3UCKNxScO-B02VWTC-FpbBSXqcg,EUW1_7703396738,UTILITY,Alistar
V2sud5GKWrK6NNzbanKh_BDbsypiogtXegsH-rPB1Fbh7ZUTRhDtF2o2vQMvs3pftIfR1s6HrvR15g,EUW1_7704858605,TOP,Gnar
1r74uGOA1bgD0YgV1QXvUJ91jQoo-S8L4pMUXO20pKcfjgvMl3jxbtmEC_Hp8r9ItcD2uhixlJpx6g,EUW1_7704858605,JUNGLE,JarvanIV
0qkPxdFpTDKDEwk0QxbyZpH5m1K08BIoGRMlSNZm8rvJKo-0TOdYFGh5-ZhKaXul7xyZaJH8bBeWHQ,EUW1_7704858605,MIDDLE,Viktor
o7cc0h0OJWZ3vk4XeP_LRbVNTQAGYpoMCOEh2uX808r5eGLnknX2S8eEswRqveLwvo14bxm2CHBugQ,EUW1_7704858605,BOTTOM,Jinx
Ofind6XvGmhnzfhKJIOHhKpHDtWDC5GhuckhngCLZWCW75fEvrbjCijQdJwQUxhOaPBO6iAocTqPRw,EUW1_7704858605,UTILITY,Rell
v8IN5LA3U3A60nqKn77n6_YsErIORD53ij8w2Mvub-uolHvwB5wdmjCsoqbn4MLy34yI6U_NUslZTg,EUW1_7704858605,TOP,Varus
gWaCabcRM8eF8RdQBClD7NPRUq2-4sB_mpTukppdahOs_awu1CFUwtny66RR6SN4XQrEsxK7wIb9nQ,EUW1_7704858605,JUNGLE,Vi
rkGNvgU5sX96tTXNo9GKUEqwFpLvAI10W5Wn3SImk5ikq1beVWiGuZUa_obtoScdtSILBQYcg3EoXQ,EUW1_7704858605,MIDDLE,Lissandra
h62TbUMh7Gvu1YLLOeLfOtDpN553AiTctlKDXzRDNArx7K2d2IWQTMpxF7_F6w0DuXRB2aoubq2N9A,EUW1_7704858605,BOTTOM,MissFortune
Nd-PVeMW7IW-_U0wPzyhvn05HHQ0KDHLPWjZXJZcjvZ7S5jUTd8T0o29X2i-v8dsbnkyvfTwY9RX6Q,EUW1_7704858605,UTILITY,Morgana
Mp4xRRLfzZOpefweLWA0XYxewfNHMqTY4huj4zsDh09FZ9xFpas9RJC_wMgz6TCCz0q-92dSKn43kw,EUW1_7702056826,TOP,Tryndamere
qZEnpQrn6V_OnIWGnNiv_YAI-NxiIe2E-_zQLgvSOuYYBp4Wy407WVTif-HcVdyRD9AkvI46dPAvpw,EUW1_7702056826,JUNGLE,Nocturne
Y8ZGK9jBTNgrLZc2UkTQs2RBL_qfCvA7TG65rGRkOInO_MMbBmwNWqE8U2DGTb_F5fE7cvBm7BVJDA,EUW1_7702056826,MIDDLE,Xerath
ttU9kZVSII-CqVXBGDyGPG9cwZBswVRF5SCF8SFEGD8GSgPccLvB-JNownC7E5SrZY3tk3B50gJ5jw,EUW1_7702056826,BOTTOM,Jinx
MYpxAs49oZintpPlRSlE66A8GtjzpW9Qe79O_zw-Xv_OOBjqLEHrmNEcjgOAU9A6YvXG64hJ2P8n0w,EUW1_7702056826,UTILITY,Braum
io5n0uQnrGd7_UkDKtTkcKXLRwCn3Mxmx3L9Vg6kYlnU2VIj0WWt2fHe9ewx9rEoxdvq0gaUgAFf3A,EUW1_7702056826,TOP,Garen
t8LTG4Sm7d53nsnC6YsxwqvMb4Ll_nquEUdUgwUgOiF7OLBpq1zIslG0ZQBE6PFcJYH2wGP0OmK9Gg,EUW1_7702056826,JUNGLE,Amumu
iNLHjYvfYaDJDw9kytDkuDBmY1M1UXazMp08X75692aNAEaQDQE94VrgfNegMV0aUVYlSifYctv3Xg,EUW1_7702056826,MIDDLE,Zoe
vXLfHeiD4PwxpGdUIa-Pawy5qq5ub5kh9SQom0lzOh2wM8CMMJkILcI_Hw1S4HglpiV_XkOJJKVX5w,EUW1_7702056826,BOTTOM,Vayne
AssCOiGCJamfIPiu3bo1m1tctK2bA8g9f3XD5l2DknANRCRjNYEuAnmdwzm8RTNf6YX2x_pBmx3xyg,EUW1_7702056826,UTILITY,Nami
HcXDIab_B_PAEcCXuq7pWHyhR5z6vjPIHZPIPJW6ehC8PIxAAuvQbMAn2wrN2fcTbiNlhyshE_tB_g,EUN1_3898631514,TOP,Varus
a9_TaXHA1Htc9ypRuWeQZoNhQWK80TM0H17qDpDO1h69Sc_iJdMbhbvjwrvIR0KDF4I9yRGwDbzHFw,EUN1_3898631514,JUNGLE,MonkeyKing
vQ2UBfLigOJm1o693PyohaLM2F_vG35ttd_itf0ZTZdzEtWUMl-3fXENKBDf5xNrZNpFXyrzaoa_aw,EUN1_3898631514,MIDDLE,Yasuo
eI_m0QMZGOQEpoOgX3JbjqBCjMAuGHbfaw586D8vDEmdXbeYfDG2hEHqKsfBktlsC4yOUhFASC2UBQ,EUN1_3898631514,BOTTOM,Samira
XoZln3XNhfU2J42qda5wPpcgMzYaqWUzKb6r5Ey2YE6r8hlqCsKHOupnRUgOLUS8jMKX3zMejlhgag,EUN1_3898631514,UTILITY,Lux
j4yyvajYsjXr2QsnLAofOtAYxwhe7a_zsWs4g2gTStui00Mju8YxBD8s7wEZQI_uzz0WO7FD3vkLOw,EUN1_3898631514,TOP,Chogath
z8NmdYhRPMH46QlgkGfkw3rOIl6mpL0RdUcyjNiLdL2WgaZ0Gv6kBWUdhRUKip1jSg85Mmz4QXiY8w,EUN1_3898631514,JUNGLE,Rengar
nFZA45l2kGkoSTH7iyF90pXcHiw5nl9dutTGqi-mlN_5Gr6o029dp8k1mopNnyoDMoQSEVDXKcGaMw,EUN1_3898631514,MIDDLE,Zed
CgOIosG-1qeWUBYqay1GiwlRKsxheMmWoZS_d7Q67rJwfnfP3LIe3XvB5Yo4vU0w16MnYlj4agBtwQ,EUN1_3898631514,BOTTOM,Aphelios
VaQ7Mu2Dva10Ptjc4O3rz_Qk7zoP-t5dLgcHQU6JKvLjJKpE0en3alkuNmrWFP4x8TcVWbPYftwBbw,EUN1_3898631514,UTILITY,Zyra
1vbN551r2zkgZ3WFdCaczlNPng7wlyToAstS0CCGDulQuoT5yDCKxkwbsyjE3aataYSL8EFhySVeww,EUN1_3899575374,TOP,TahmKench
MTnCrpOsM9P6d0_7AnP0nVkhhXukoNsdBftf_4DyYajRjgnzYoa2qHM3gzWRmYT-tLk_SbVZG4sMhw,EUN1_3899575374,JUNGLE,Kayn
ZSUxvrsnH26wD8jvdT_263tn64ey6ktkSgpf2qzANgIUn0yHsiMWBlvvAs9dw68cuddvHL4fwDT5eA,EUN1_3899575374,MIDDLE,Yasuo
ctXHUTUj7-4C_9-8RKVxFp_tpczWz1xaG93fRAI74YnMn1zqr9-iICBXj6zuRjkv9nR0hH46nf5tWg,EUN1_3899575374,BOTTOM,Varus
bzdUZ64xF_dxiVkCZTQV5W8YkoiDNxVBd8iaLRO3dicsTekRpTeaaFt6L5fn0RofTiiU6kzUJ3oB7Q,EUN1_3899575374,UTILITY,Seraphine
BcpCoRK7G_uBoMQQinOBUpNFIi4hjMMP_03LgHDFAbtHq2RHr3QPiP7pE9MJEIT9drjKpaw8iw4V6Q,EUN1_3899575374,TOP,Nasus
Ej4ia1_xcNiGMafL8EAHMewT7Fh3Ps5lvBOdIAk88ezgsKljfF1zqydFgW8bOsVP_rMlDDM78_wR3A,EUN1_3899575374,JUNGLE,Viego
5JTNXptYg4NeW-o_CGs9YdsY5S7CJ7MwnfOdEfPEFjiM1aLMUZ5YRsLkOD2hNtDCx5En62epTp3Dmg,EUN1_3899575374,MIDDLE,Leblanc
T0p7MldgTtGFej83lh-xqoYlYbDX2U1hv38V473Edpjr4VmcI3LyJ2fnmq8rEMbbcZD4suB3zaQ0rA,EUN1_3899575374,BOTTOM,MissFortune
FNN4ZUb_M3gkwZz5takX58qdxRdvhSIzbvh_FwzB-5es7aFo5O-hSawjkcp8DkP2k_XV_F8SYJUwEg,EUN1_3899575374,UTILITY,Blitzcrank
5LiXiwFwvVPJqZOkGL4rxAZNjN_IluV7yqYwykDAx0f8isEpp2pdiqYc9qEBsNHI2OWBgXRkFbtigw,EUN1_3891313796,TOP,Riven
Yz3IC1Rx8tIxJR86fVKIlr4688_aAlojy6IKtsRC7u7itgoavY0yr7pKRRnNu_NJmBLkzyR5ctPUdQ,EUN1_3891313796,JUNGLE,Ekko
3Z1_APs34QF-T4caqb7klZ7C_v7fo3GT32Q6vt8iV0wasgdvLocR_MxrbrOaRpGhE7s6pXyzn37owA,EUN1_3891313796,MIDDLE,Ahri
yq82OZb2S6qq39i9F02am1KZSmDIKYJD1MioyJ6sNEzajtZp5K_ePI_xd-mbjQLlpKat6DB4slRwZA,EUN1_3891313796,BOTTOM,Jinx
zzyeCseyKJ1nAqEo3nZa8yxGqxzVgn4GGpdHk2Wnzmujx7xaxuaOk1B2XQrwEGzAB1V2oc64IFvOgQ,EUN1_3891313796,UTILITY,Braum
_43lE7m2U4CR7eCUwKB4XKZUzapToJeNy0beKO70hIjLBs9CokOJJ_CgNLqEUjP63bBPpKkGFdSmNQ,EUN1_3891313796,TOP,Mordekaiser
wSoYkc4NiWifV4VbjVmfT7mOXPNh4s21LF3sc1x1xveKEDrOELs-Cw_9GKBLy-vnf47euqpTGDcb_Q,EUN1_3891313796,JUNGLE,Qiyana
8AiT5mIe5UKz5_ZcfcOEzD6aoC3JTNxjM9Q_tHxD_iOnyHhBhsGuA2B4Mqnu28yEZOXgRt5DnH21tw,EUN1_3891313796,MIDDLE,Zed
V47F1j46pHOPjdgt6rarqKXElNJGAV9My9i_leb4FntwT4evZjMDQTLDimSmXf-LMIFyBQ4YVI1XTQ,EUN1_3891313796,BOTTOM,Kaisa
KoETmOb1TvmGhXKqBUdXInKlLI4edityjOjORPBwN5YzLlv9m-OdsxBug0jOGfQxdNe8nY4cU0LNbg,EUN1_3891313796,UTILITY,Nami
uOF7irJ_bTV7WfQ_uurs49c3iIWot74W8Jn7nZPPrfYy98piPjhYHZsWb2KzN3RdsHAZu7sjGPy_Cw,EUN1_3899125470,TOP,Aatrox
87myIipOB6VCW1P2oUwwiGIhGIv8vzX3q4iCYsySKAbkqdRmZXkH2zcE5uacBGWOQXnI7EICTWii2Q,EUN1_3899125470,JUNGLE,Nunu
_oME6BHafq--MFY0ofQPDBNVCGb0VUsRngHwyGQP8JBzJT_WG5A84wARlO1YcDhZMdy2HX5GXQ2tlQ,EUN1_3899125470,MIDDLE,Ryze
vwOC79q7_73NWPCx-hJIp-C6qIL2ldFXEDRzCoJaDh7U8WomLEEjgmAfzvuxfYk-4eFjtjNBYfPUGg,EUN1_3899125470,BOTTOM,MissFortune
DibtSuAUZyMUl1myDpQdnJuTmr9Ktu7vKT41pEcTVS4Wrnzc57mY1pcL5UbkIP4GE7BzJuyNE0xbEA,EUN1_3899125470,UTILITY,Lulu
MAGnI_abdvsoWCWCvTfUZTteXUegFW6_-TlLbwlyypTGMkVdDHBcCo2-zTlGmxrF38R5sMs03922NA,EUN1_3899125470,TOP,Urgot
f27tqAyJ8ZT3nLB3_ttq-YyH8-rFilv0foskT1Wszfq3yKJuC-bt4juzJVW8kt7Bi_V8F955Y6oj_w,EUN1_3899125470,JUNGLE,Nocturne
0FIbrwZezK2ciT6xaZrlP1bQwgmYaA5_1UDniWs4pMQvyTkmaXy_mr-hjoprVD7l8aBLY30chTJS6g,EUN1_3899125470,MIDDLE,Neeko
fLc9EQBUy9GJc2oojox69duFlI0HalHGBbMLZ_5FV6LDnT4RMJW8Uf2ReBc3ALNRw8WALn0PNALtTQ,EUN1_3899125470,BOTTOM,Caitlyn
SA0wWvTyV8L108KqubhydVtMBQ9zaA31QyEaU-Zsa5vDm7eAxM3IDV71GoDUKg1wyHw61DimuRcWRw,EUN1_3899125470,UTILITY,Seraphine
RRhH_X-2EPrW3_u1ocFlnTtK1KwzbN7ziRj9hzg7eQ8aAP40afJQ3Bcbnjr2HlOju8eKSFKAVL2Djw,EUN1_3897923024,TOP,Malphite
oJ3KVoH6O4Lw1C1jTjMjw0vJ88DuoNZ8ctpyQSTKKPNmyF8qXlxYqGGT0-ZhWXhVN8wk5kHIbZeT4Q,EUN1_3897923024,JUNGLE,Briar
ECx_jP1CmPNG0S6oAJMwQaUhQGNBV40QBj9V3gfADDvcxUjYN3aIUhv-Y-9_FOPlNS8tnx74kwInBA,EUN1_3897923024,MIDDLE,Sion
tCK57n9N9izNCtufNiRyws8-VooLr16hQZc6GmxhgGgyF-2bX46AMs2mYolrHNenK3DolvWC2vKoPw,EUN1_3897923024,BOTTOM,Vayne
m-120zRHB-zIAeSOMvNwFXSMAlvM34vtY9SxA8UUa92NIfIWscR0pgzWgddx4JZYBHJqQuU-SMpchw,EUN1_3897923024,UTILITY,Leona
r76qMzBgs4DQaCzPdHTnoD4va8YPoTegqf-WN_V9RFlvFh-HHPTpURuP-iBLpNGycqI6z0nM8yr5mA,EUN1_3897923024,TOP,Nasus
nwuZ66qqfLENxcFVmfL1vhOvik1T5UuQ7gnnxmjZdJ0RDVhnAeaJ1TiIxmntXZtgFA-3HJjHbMlCQA,EUN1_3897923024,JUNGLE,Evelynn
F1AZLVGDB8MuvQ9Uhq5r6rbaPTsyunmC-G9nIQdLJ77ZHeSUoSjoWr-trKB9IfcvxtGZDsC4RAikog,EUN1_3897923024,MIDDLE,MasterYi
Sr53wEG-A1KbZCkUHHurszyKhrHBLanBMoVc97-OvQ6tIPfkEsvJmiXdkfw0kFJg5GaKKVc15Y3oBQ,EUN1_3897923024,BOTTOM,Varus
pMSpamSDNobAw4kJFofH1rf7DB3kKnjVQ6vMJv3tz-ja9jR8Ik5sxZ9X2M3dtKeza-_ZOC7kGCEkDg,EUN1_3897923024,UTILITY,Braum
nAOtucPCYU3NEPFF35BAu80dzs4bC42VSDdjrXoQpYywhJCfEZwoNSCoECEFUPX6OcOKfwx2h739jQ,EUW1_7688298815,TOP,Sett
jYIwzOTAD43jhgOJ-w7NDgDTKXScUAhQprV9l2ri_FhX--wTDjm8qDKpTX69qjD89QUAZos47S6dow,EUW1_7688298815,JUNGLE,Amumu
qY4Ckbtmsv9j1tGajrmPVEPNHCzT52O0n0j6lzaaVWk40IT_6rBMg_w8ihQexBij_gygIG_PJF0xBA,EUW1_7688298815,MIDDLE,Akali
CJEGZSS8yNFTlvLE7DdHKBhm0mVVSBFuar-rVa_G2kIw84HhmRocWB-397lxXmkXx_RdGYIsyfZ8GQ,EUW1_7688298815,BOTTOM,Ezreal
IZAHvP6pOb9I26kSl9AyAsXgBjM3C738lpptqlHgzZVggoNQ8PfjBdG3e-MDaixdr5I6qC5a3zvsrQ,EUW1_7688298815,UTILITY,Bard
0bg7N872jK7v1z02UbzFXQJDPQgjv9AA2Z8RqOLY_6gHHe1f7YKnXfYpbMwV4Nclc6LP8cw69zV2Zg,EUW1_7688298815,TOP,Jax
1wX6Ixq2FbcmEWv4693mlSH1qST_tgBU_6TZdDZIkwr1EVPI5qCKnLDL7iqHoQSmH4Xb_bqb6Gnitw,EUW1_7688298815,JUNGLE,Malphite
Yzv8wLDu985DRNHqLTOA1WTB97VUrA75D8R2WL6Y7gMaCUHt4m6D7wOhTwnxW-DUrBoifxTEyH7sNQ,EUW1_7688298815,MIDDLE,Diana
jzEColY3GCv8xl_pjCXPgxjbkDx8USznqSozX3yGkOmJ3MZx-6OsztSUocv5Q8fd71lxgnZF0Gd9NQ,EUW1_7688298815,BOTTOM,Caitlyn
_IdV90rJ09oAIZT7JlNO7d4ee4_cBJiW_R5nwEbgflwaBBHGcoPn7SC4XWez6a5UahwpNDFHwo-P7w,EUW1_7688298815,UTILITY,Senna
67pLE1GA8RF_53sZB58aN3_czjxBvRdI8YzYjie4aEBtSgvcPs3Qpixk8uPF5qmoNicjyw2V1CymDQ,EUW1_7700576622,TOP,Volibear
B6sfs9sHlFQU6Q7lJluDQS-ArS966SQ5EyNSJke7Eshdxo08s7vNYjp5bvmz9FUr-R0FvSUjOsmYow,EUW1_7700576622,JUNGLE,Lillia
bwC4esGPvh2oY_vaUpqkbcRbdgnPe_5XIcLbdaXQZOwgRBkQYuT3H0mmIlJfQGFOPyuss3XFQeMEqw,EUW1_7700576622,MIDDLE,Yone
XiyTUAsL5vr-mmaaCpQHNkkaTjQi-zg3hblctKVJgT4_qX0_IR7RDO0THT-IxYMWPLwJRf8UMAk7fg,EUW1_7700576622,BOTTOM,Caitlyn
DgqGo5hD1ssmhPFDLgBWVytfqYBEmDQB7oKiYKu_xwBIrxHrQuctsrr-fMW-SAMqCjc8-ZMCDSNcmg,EUW1_7700576622,UTILITY,Neeko
qEK5Nvj3-LoIwdoXf84pNuzuuaPqreQ6f_KlBfrjAZdZzc4IdsTtVHoRAAKNKqd4b4h-qCPDpve6fg,EUW1_7700576622,TOP,Sion
pkoz93NnSYpWT1AnUH5lgQWWrfSZDHZox0kwU6Prw4u_IVopxKBuz25CCp8wc20LdJhbXOiAd21ovA,EUW1_7700576622,JUNGLE,Ekko
LamrTnjHTu2hlGfbysHh6KgjrdnszmCVyZBVDhnCOw_QQeU6AZhjrlthiASZ01qBuPS-NtS-HA-ciw,EUW1_7700576622,MIDDLE,Ahri
2lezyrc8holGhBmZOxVU-l2RhLMThMbJU66JNMaLHKRrhRBhAhWRBe4upvaJLMMd4_D0i9uhIthnwg,EUW1_7700576622,BOTTOM,Mel
pI4rQp6FF6AGvL2Cp7rHhHvo8qHpwox8qD5P3ORP2B_1wdlQNh32f7mN18WzzCeY_cuaPJMOq1Zilg,EUW1_7700576622,UTILITY,Pyke
R1zRKkfFGISSqMkSPXeeXLhpgOaQg-IbOrmnu8aAmKWm_LJVQCLwdJOwGMojaHvRFFcfx3OLrFOigA,EUW1_7692872363,TOP,Darius
q9ypxdx80wzuKFgR-XIA7UEnVHww_pXFH8Gs7EQX6DrU-50PLqtGGt5aOvOv4qmxNRARUuXJBjalOw,EUW1_7692872363,JUNGLE,Zed
W5BKlUW87c_4V7RdR8sFwkU-NC3-mkNxSvD2gKOzkZnCCzebq1AxocNMk4BE16RQcZzo7Jv_zZ7OGA,EUW1_7692872363,MIDDLE,Xerath
MwlBbwxmHgQZmQYxX6Xrm1pGY3UwGHUhWfK8MsvLVpc70Z2sWRT6pZ36t7G2_LSiR0LBv-vwcjbteQ,EUW1_7692872363,BOTTOM,Kaisa
